"","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted"
"2006-05-04",61.599998,62.450001,61.049999,62,9835300,38.270416
"2006-05-05",62.48,62.900002,61.98,62.349998,8666800,38.486462
"2006-05-08",62,62.349998,61.279999,62.009998,6501300,38.276611
"2006-05-09",61.959999,63.18,61.889999,62.860001,15199900,38.801281
"2006-05-10",62.810001,62.959999,62.119999,62.880001,10326500,38.813625
"2006-05-11",63.189999,63.650002,62.5,62.709999,12982200,38.708687
"2006-05-12",62.75,62.810001,61.169998,61.380001,12274500,37.887722
"2006-05-15",60.41,61.599998,59.959999,60.560001,12016800,37.381573
"2006-05-16",60.799999,61.82,60.450001,61.02,9440100,37.665501
"2006-05-17",60.02,60.93,58.279999,58.939999,11008500,36.694279
"2006-05-18",58.939999,59.650002,58.700001,58.700001,8819400,36.544872
"2006-05-19",58.709999,59.299999,57.43,58.470001,11406800,36.401684
"2006-05-22",58,58.75,57.02,58.220001,10186800,36.246037
"2006-05-23",58.970001,59.599998,57.950001,58.099998,8480700,36.171333
"2006-05-24",57.84,58.509998,56.630001,57.599998,13293100,35.860062
"2006-05-25",58.450001,59.740002,58.029999,59.490002,11080200,37.036709
"2006-05-26",59.599998,59.93,59.209999,59.830002,5325600,37.248398
"2006-05-30",60,60.080002,58.41,58.450001,7821700,36.389233
"2006-05-31",58.470001,59.830002,58.470001,59.790001,12303800,37.223484
"2006-06-01",59.669998,60.200001,59.060001,59.98,11501600,37.341774
"2006-06-02",60.41,60.849998,59.830002,60.75,11399900,37.821144
"2006-06-05",61.259998,61.290001,59.32,59.349998,8690000,36.949547
"2006-06-06",59.360001,59.720001,58.5,58.93,10554600,36.688057
"2006-06-07",58.709999,59.709999,57.16,57.169998,13807800,35.592342
"2006-06-08",56.77,58,55.41,57.860001,15265800,36.021919
"2006-06-09",57.959999,58.32,57.32,57.529999,12866100,35.816479
"2006-06-12",57.880001,58.41,57.299999,57.59,10809600,35.85384
"2006-06-13",57.59,58.16,56.689999,56.779999,14723900,35.349541
"2006-06-14",57.150002,57.849998,56.900002,57.830002,9987700,36.003254
"2006-06-15",58.299999,59.740002,58.220001,59.43,11799900,36.999367
"2006-06-16",59.099998,59.310001,58.099998,58.709999,12494500,36.551117
"2006-06-19",58.720001,58.720001,57.110001,57.509998,8140200,35.80402
"2006-06-20",57.759998,58.380001,57.43,57.509998,7998400,35.80402
"2006-06-21",57.52,59.189999,57.490002,58.279999,7878200,36.283398
"2006-06-22",58.439999,58.970001,57.970001,58.66,6290400,36.519974
"2006-06-23",58.759998,59.279999,58.66,58.709999,6558900,36.551117
"2006-06-26",58.720001,59.849998,58.52,59.68,5870000,37.155006
"2006-06-27",60,61.389999,59.959999,60.099998,7787700,37.416477
"2006-06-28",60.349998,61.48,60.349998,61.360001,8304000,38.200928
"2006-06-29",61.580002,62.98,61.52,62.450001,9986800,38.87952
"2006-06-30",62.450001,62.700001,61.950001,62.060001,8103100,38.636726
"2006-07-03",62.27,63,62.259998,62.75,3133300,39.066292
"2006-07-05",62.759998,64.029999,62.549999,63.880001,9895500,39.769798
"2006-07-06",63.880001,64.599998,63.68,63.98,8434200,39.832058
"2006-07-07",64.150002,65,63.330002,63.68,8958300,39.64529
"2006-07-10",63.599998,64.5,63.389999,64.269997,6305000,40.012592
"2006-07-11",64.529999,65.540001,64.519997,65.300003,8775700,40.653843
"2006-07-12",65.550003,65.889999,64.5,64.870003,9700200,40.386143
"2006-07-13",65.059998,65.809998,64.889999,64.940002,10201800,40.429722
"2006-07-14",65.480003,66.790001,65.440002,66.379997,14930500,41.326237
"2006-07-17",65.709999,66.339996,64.529999,64.870003,10740900,40.386143
"2006-07-18",65.400002,66.07,64.790001,65.550003,8677300,40.809494
"2006-07-19",65.550003,66.339996,65.059998,65.989998,9964200,41.083427
"2006-07-20",66.050003,66.239998,65.199997,65.32,8366600,40.666279
"2006-07-21",65.779999,65.779999,64.410004,64.449997,10087800,40.124649
"2006-07-24",64.650002,66.639999,64.650002,66.269997,8368400,41.257736
"2006-07-25",66.419998,67.160004,65.800003,66.949997,8346300,41.681091
"2006-07-26",66.959999,68.010002,66.75,67.5,8369300,42.023506
"2006-07-27",68.440002,68.470001,67.540001,67.730003,9268500,42.166687
"2006-07-28",66.300003,66.449997,64.93,66.050003,15358000,41.120785
"2006-07-31",65.699997,66.190002,65.25,65.779999,9143300,40.952686
"2006-08-01",65.720001,66.449997,65.260002,66.25,7228700,41.245285
"2006-08-02",66.5,67.080002,65.779999,65.970001,10020300,41.070965
"2006-08-03",65.739998,66.139999,65.5,65.5,10382000,40.778362
"2006-08-04",65.970001,66.040001,64.959999,65.660004,7626500,40.877975
"2006-08-07",65.919998,67.029999,65.809998,66.830002,9229100,41.606365
"2006-08-08",66.839996,67.43,66.709999,67.199997,8544700,41.836739
"2006-08-09",67.510002,68.239998,67.32,67.480003,10704900,42.011051
"2006-08-10",67.290001,67.690002,66.849998,67.349998,8830800,41.930115
"2006-08-11",67.349998,67.989998,67.110001,67.849998,5109000,42.241402
"2006-08-14",67.5,67.610001,66.419998,67.050003,6260600,41.74334
"2006-08-15",67.75,67.75,66.5,66.860001,7278400,41.625057
"2006-08-16",67,67,64.949997,65.410004,9467500,41.041534
"2006-08-17",64.82,66.169998,64.82,66.150002,11987700,41.505836
"2006-08-18",66.349998,67.309998,66.160004,67.260002,9074300,42.202309
"2006-08-21",67.419998,67.550003,66.730003,66.889999,7934000,41.970142
"2006-08-22",66.599998,66.779999,66.209999,66.550003,6892000,41.756813
"2006-08-23",66.440002,66.639999,65.419998,65.68,7566200,41.210938
"2006-08-24",65.68,66.730003,65.620003,66.730003,5336500,41.86977
"2006-08-25",66.800003,67.489998,66.709999,66.769997,4349400,41.894863
"2006-08-28",66.309998,66.5,65.860001,66.160004,5449300,41.512115
"2006-08-29",65.970001,66,65.129997,65.739998,7134000,41.248592
"2006-08-30",65.75,65.879997,64.150002,65.190002,9205200,40.903488
"2006-08-31",65.190002,65.190002,64.349998,64.400002,6609700,40.407806
"2006-09-01",64.720001,64.900002,64.290001,64.830002,6277300,40.677612
"2006-09-05",65.730003,67.150002,65.349998,66.339996,13338500,41.625053
"2006-09-06",66.089996,66.379997,65.099998,65.220001,11065400,40.922333
"2006-09-07",65.010002,66.449997,64.989998,65.400002,7998200,41.035255
"2006-09-08",65.400002,65.459999,64.120003,64.220001,6574500,40.294842
"2006-09-11",63.630001,63.68,61.380001,62,18665200,38.901913
"2006-09-12",62,62.32,60.959999,61.389999,11857200,38.519184
"2006-09-13",61.610001,62.599998,61.48,62.389999,9513200,39.146626
"2006-09-14",62.459999,62.779999,61.5,62.049999,8014800,38.933296
"2006-09-15",62.060001,62.09,61.240002,61.790001,10521900,38.770157
"2006-09-18",62,63.200001,61.720001,62.849998,8206300,39.435261
"2006-09-19",63.009998,63.150002,61.52,61.889999,7752300,38.832905
"2006-09-20",61.900002,62.189999,60.860001,60.880001,9623200,38.199184
"2006-09-21",61.080002,62.389999,61.080002,62.049999,9061000,38.933296
"2006-09-22",62.299999,62.43,61.27,61.939999,7444100,38.864277
"2006-09-25",61.459999,62.830002,60.720001,62.18,10800900,39.014858
"2006-09-26",62.18,63.700001,62.040001,63.59,10870500,39.899578
"2006-09-27",63.84,64.75,63.279999,64.199997,12291600,40.282318
"2006-09-28",64.110001,64.919998,64.080002,64.529999,9956300,40.489372
"2006-09-29",64.400002,65.139999,64.010002,64.860001,6797400,40.69643
"2006-10-02",64.900002,65.349998,64.459999,64.510002,7955600,40.47683
"2006-10-03",64,64.010002,62.919998,62.939999,12808700,39.49173
"2006-10-04",63.25,63.93,62.220001,63.700001,11281000,39.96859
"2006-10-05",64.129997,64.470001,63.419998,63.880001,9577800,40.081528
"2006-10-06",63.52,63.880001,62.799999,63.66,8886400,39.943489
"2006-10-09",64.019997,64.190002,63.139999,63.240002,7807100,39.679966
"2006-10-10",63.09,63.919998,63,63.900002,10930900,40.094086
"2006-10-11",63.630001,63.830002,63,63.099998,9417600,39.592113
"2006-10-12",63.490002,64.160004,63.310001,64.019997,8136600,40.16938
"2006-10-13",64.360001,64.720001,63.939999,64.199997,7704500,40.282318
"2006-10-16",64.410004,65.199997,64.18,65.050003,7813300,40.815639
"2006-10-17",65.110001,65.18,64.709999,64.93,6809000,40.740353
"2006-10-18",64.940002,65.419998,64.260002,64.599998,8085200,40.533295
"2006-10-19",64.800003,65.639999,64.360001,65.639999,7052200,41.185844
"2006-10-20",65.830002,65.879997,64.919998,65.279999,9599500,40.959965
"2006-10-23",64.940002,65.639999,64.529999,65.639999,6606100,41.185844
"2006-10-24",65.639999,67.029999,65.459999,66.889999,9061900,41.970142
"2006-10-25",66.660004,68.260002,66.419998,67.580002,11946400,42.403091
"2006-10-26",68.279999,68.5,67.279999,67.5,8884500,42.352901
"2006-10-27",68.050003,68.480003,67.419998,67.68,8888200,42.465847
"2006-10-30",67.209999,67.68,66.019997,66.389999,8869400,41.656429
"2006-10-31",66.099998,67.349998,65.760002,67.199997,10721500,42.164665
"2006-11-01",67.199997,67.559998,66.510002,66.980003,7874500,42.02663
"2006-11-02",66.949997,67.889999,66.529999,67.790001,9013600,42.534855
"2006-11-03",68,69.330002,68,68.910004,8608400,43.237614
"2006-11-06",69.050003,69.940002,68.760002,69.769997,10218800,43.777214
"2006-11-07",69.849998,69.919998,68.639999,68.910004,9893000,43.237614
"2006-11-08",68.599998,69.779999,68.599998,69.510002,9312600,43.614079
"2006-11-09",69.860001,70.400002,69.540001,70.199997,11484500,44.047005
"2006-11-10",70.300003,70.389999,69.139999,69.540001,8790400,43.632904
"2006-11-13",69.540001,70.830002,69.059998,70.349998,8858100,44.141144
"2006-11-14",70.459999,70.669998,69.900002,70.379997,8066700,44.159962
"2006-11-15",69.849998,70.629997,69.57,69.949997,8780000,44.216831
"2006-11-16",70.309998,70.459999,68.489998,68.550003,9311100,43.33186
"2006-11-17",68.110001,69.279999,67.860001,69.099998,10323100,43.67955
"2006-11-20",68.839996,69.910004,68.730003,69.239998,7456100,43.768032
"2006-11-21",69.580002,70.32,69.449997,70.220001,7708400,44.387531
"2006-11-22",70.220001,70.5,69.019997,69.599998,7388400,43.99559
"2006-11-24",68.970001,69.800003,68.739998,68.839996,2883700,43.515186
"2006-11-27",69.290001,69.669998,68.400002,68.75,9568100,43.458309
"2006-11-28",68.889999,70.07,68.849998,69.879997,7682000,44.172607
"2006-11-29",70.199997,72,69.910004,71.050003,10238300,44.912182
"2006-11-30",71.25,72.959999,71.150002,72.32,11974600,45.714966
"2006-12-01",72.330002,73.260002,71.830002,73.110001,10402900,46.214352
"2006-12-04",73.110001,73.540001,72.699997,73.5,7489600,46.460884
"2006-12-05",73.660004,74.169998,72.779999,73.949997,8262900,46.745342
"2006-12-06",73.849998,74.410004,73.5,73.559998,10276400,46.498802
"2006-12-07",73.660004,74,73.050003,73.32,7181300,46.347088
"2006-12-08",73.620003,74,72.769997,72.830002,7637300,46.037354
"2006-12-11",72.830002,74.040001,72.660004,73.699997,7986000,46.587299
"2006-12-12",74.459999,74.57,73.370003,73.849998,9241400,46.68211
"2006-12-13",74.529999,74.720001,73.870003,74.400002,7637100,47.029778
"2006-12-14",74.720001,76.199997,74.449997,75.970001,9234800,48.022213
"2006-12-15",75.989998,76.110001,74.980003,75.379997,9534400,47.649254
"2006-12-18",75.099998,75.43,73.25,73.330002,9217200,46.353416
"2006-12-19",72.980003,74.790001,72.5,74.489998,9201300,47.086674
"2006-12-20",74.459999,74.910004,73.480003,73.650002,8691800,46.555683
"2006-12-21",73.660004,74.160004,72.540001,73.230003,7539900,46.290207
"2006-12-22",73.300003,73.510002,72.660004,72.730003,4486600,45.974152
"2006-12-26",72.639999,73.400002,72.529999,73.089996,4007500,46.201721
"2006-12-27",73.279999,74.139999,73.260002,74.040001,5114800,46.802227
"2006-12-28",74.260002,74.510002,74.010002,74.279999,4057500,46.953926
"2006-12-29",73.889999,74.099998,73.5,73.529999,5410000,46.479832
"2007-01-03",72.769997,73.220001,70.550003,70.970001,12719600,44.861622
"2007-01-04",70.900002,70.949997,69.599998,70.279999,10825300,44.425449
"2007-01-05",70.279999,71.120003,70.120003,70.550003,9618000,44.59613
"2007-01-08",71.059998,71.559998,70,71.449997,9435100,45.165012
"2007-01-09",70.980003,71.339996,69.849998,70.629997,10500000,44.646683
"2007-01-10",69.75,70.309998,68.93,69.410004,11936700,43.875496
"2007-01-11",69.32,71.139999,68.480003,68.690002,12407200,43.420368
"2007-01-12",69.099998,70.620003,69.099998,70.349998,9345000,44.4697
"2007-01-16",70.080002,70.699997,69.230003,69.669998,8281700,44.03986
"2007-01-17",69.709999,70.870003,69.5,70.82,10545100,44.766796
"2007-01-18",70.830002,71.839996,70.019997,70.919998,10648300,44.830009
"2007-01-19",71.330002,72.389999,70.800003,72.32,9983800,45.714966
"2007-01-22",72.510002,72.599998,70.949997,71.220001,11969100,45.019634
"2007-01-23",71.610001,73.25,71.599998,72.559998,9268800,45.866692
"2007-01-24",72.489998,73.25,71.699997,72.839996,7061700,46.043686
"2007-01-25",72.5,72.779999,71.279999,71.519997,8441500,45.209278
"2007-01-26",72.139999,72.370003,71.230003,71.5,7266600,45.196629
"2007-01-29",71.510002,72.300003,71.239998,71.529999,6323100,45.215603
"2007-01-30",71.949997,73.07,71.849998,73.07,6398000,46.189068
"2007-01-31",72.989998,73.440002,72.290001,72.879997,9757800,46.068958
"2007-02-01",73.25,74.959999,73.099998,74.470001,10956200,47.074036
"2007-02-02",73.800003,74.620003,73.300003,74.040001,7377300,46.802227
"2007-02-05",74.050003,74.290001,73.459999,73.779999,8431500,46.637871
"2007-02-06",74.150002,74.18,72.940002,73.370003,8374800,46.378704
"2007-02-07",73.870003,74.089996,72.540001,72.639999,9573100,45.917252
"2007-02-08",72.459999,73.919998,72.089996,73.75,10159500,46.618904
"2007-02-09",73.93,74,73.059998,73.32,6502300,46.347088
"2007-02-12",73.099998,73.169998,71.889999,72.32,12468000,45.714966
"2007-02-13",72.730003,72.959999,72.470001,72.830002,7909300,46.037354
"2007-02-14",72.639999,73.040001,71.779999,72.190002,7907900,45.960957
"2007-02-15",72.059998,72.059998,71.160004,71.360001,10225000,45.43251
"2007-02-16",71.010002,71.440002,70.720001,70.809998,9619000,45.082344
"2007-02-20",70.650002,70.650002,70.019997,70.120003,9347500,44.643051
"2007-02-21",70.120003,70.389999,69.199997,69.940002,13256400,44.528461
"2007-02-22",70.019997,70.959999,69.839996,70.669998,8403100,44.993217
"2007-02-23",71.190002,71.279999,70.57,71.07,7862500,45.247887
"2007-02-26",71.419998,72.019997,71.129997,71.410004,7451800,45.464344
"2007-02-27",70.709999,71.220001,68.019997,68.580002,13910000,43.662586
"2007-02-28",68.589996,69.75,68.360001,68.519997,14002600,43.624382
"2007-03-01",67.32,68.519997,64.989998,67.599998,14150400,43.038651
"2007-03-02",67.580002,67.75,66.32,66.790001,10827100,42.522949
"2007-03-05",66.199997,67.330002,66.010002,66.43,11700900,42.293747
"2007-03-06",67.279999,67.709999,66.769997,67.669998,11528000,43.08321
"2007-03-07",67.800003,69.809998,67.57,68.330002,12789500,43.503418
"2007-03-08",68.949997,69.059998,67.989998,68.459999,10777500,43.586185
"2007-03-09",68.830002,69.040001,68,68.470001,7668900,43.592564
"2007-03-12",68.470001,69.199997,68.059998,68.830002,9416400,43.821766
"2007-03-13",68.830002,69.599998,67.580002,67.839996,9446000,43.191467
"2007-03-14",68.300003,68.639999,67.080002,68.32,11393700,43.497051
"2007-03-15",68.199997,69.290001,67.809998,68.870003,9996200,43.847221
"2007-03-16",69.239998,69.5,67.760002,68.080002,12720300,43.344257
"2007-03-19",68.580002,69.75,68.519997,69.379997,13988200,44.171925
"2007-03-20",69.389999,70.139999,69.190002,70.050003,8243100,44.598488
"2007-03-21",70.379997,71.489998,70.050003,71.339996,10162300,45.419777
"2007-03-22",71.550003,73.459999,71.290001,72.93,13192000,46.432095
"2007-03-23",73.389999,74.089996,73.199997,73.699997,10883900,46.922314
"2007-03-26",74.139999,74.550003,73.510002,74.400002,10111300,47.367996
"2007-03-27",74.010002,74.370003,73.620003,74.169998,8548500,47.221561
"2007-03-28",74.470001,74.68,73.760002,74.080002,10237200,47.164261
"2007-03-29",74.360001,74.980003,74.32,74.949997,10247800,47.718155
"2007-03-30",74.809998,74.809998,73.379997,73.959999,8510300,47.087864
"2007-04-02",74.050003,75.050003,74.050003,74.830002,8192300,47.641766
"2007-04-03",74.610001,75.589996,74.470001,75.339996,9357500,47.966438
"2007-04-04",75.120003,75.75,74.650002,75.550003,6622200,48.100151
"2007-04-05",75.559998,75.900002,75.32,75.610001,6305100,48.138351
"2007-04-09",75.32,76.400002,75.129997,75.489998,6408600,48.061954
"2007-04-10",75.790001,77.220001,75.650002,77.040001,8825600,49.048794
"2007-04-11",77.040001,77.470001,76.459999,76.559998,10747700,48.743187
"2007-04-12",76.75,77.230003,76.290001,77.169998,8049600,49.13155
"2007-04-13",77.5,77.5,76.650002,77.010002,7265500,49.029686
"2007-04-16",77.25,77.970001,76.68,77.870003,8308200,49.577229
"2007-04-17",78,78.57,77.540001,77.959999,8811700,49.634521
"2007-04-18",77.550003,78.120003,77.300003,77.769997,7045400,49.51355
"2007-04-19",77.470001,77.639999,76.730003,76.809998,8013400,48.902359
"2007-04-20",77.290001,78.629997,77.059998,78.449997,15622000,49.946495
"2007-04-23",78.059998,78.879997,77.400002,77.559998,12242700,49.379864
"2007-04-24",77.110001,77.809998,76.910004,77.099998,9003600,49.086983
"2007-04-25",77.580002,78.93,77.550003,78.32,10924600,49.863724
"2007-04-26",78.169998,78.379997,77.300003,78.18,10424500,49.774567
"2007-04-27",78.419998,78.5,77.339996,78.080002,8119700,49.710915
"2007-04-30",78.089996,79.07,77.760002,77.790001,11191300,49.526302
"2007-05-01",77.970001,78.629997,77.419998,78.349998,9242100,49.882828
"2007-05-02",78.480003,78.980003,78.080002,78.639999,6413800,50.067444
"2007-05-03",78.650002,79.860001,78.43,79.559998,7087700,50.653179
"2007-05-04",79.800003,80.349998,78.800003,79.300003,7749200,50.487644
"2007-05-07",78.629997,79.699997,78.510002,79.580002,7298200,50.665932
"2007-05-08",79.419998,80.190002,78.870003,80.050003,7018200,50.965157
"2007-05-09",79.919998,79.970001,78.889999,79.75,7409000,50.774158
"2007-05-10",79.519997,79.68,78.150002,78.190002,7882900,49.780949
"2007-05-11",78.5,80.129997,78.5,80.040001,8427500,50.958782
"2007-05-14",80,80.940002,79.830002,80.870003,12527500,51.487232
"2007-05-15",80.940002,81.370003,80.610001,80.730003,9846800,51.398083
"2007-05-16",80.150002,80.93,79.610001,80.730003,9402800,51.770031
"2007-05-17",80.75,82,80.199997,81.459999,7783600,52.238159
"2007-05-18",81.870003,82.919998,81.800003,82.849998,11114500,53.129509
"2007-05-21",83.110001,83.559998,82.580002,82.830002,11359500,53.116711
"2007-05-22",82.830002,83.230003,82.040001,82.18,9214900,52.699867
"2007-05-23",82.18,82.910004,81.169998,81.400002,14228400,52.199677
"2007-05-24",81.669998,81.879997,79.75,79.970001,13263200,51.282654
"2007-05-25",80.400002,81.129997,80.279999,81.129997,6839500,52.026539
"2007-05-29",80.980003,81,80,80.709999,7964700,51.757206
"2007-05-30",80.559998,82.290001,80.160004,82.25,10776900,52.744762
"2007-05-31",82.150002,82.360001,81.019997,81.489998,11512700,52.257397
"2007-06-01",81.760002,82.519997,81.720001,82.230003,7346300,52.731941
"2007-06-04",82.199997,83.25,82,83.129997,7958100,53.309067
"2007-06-05",82.709999,83.040001,82.169998,82.730003,7402100,53.052589
"2007-06-06",82.730003,82.730003,81.370003,81.790001,7520900,52.449783
"2007-06-07",81.650002,82.059998,80.099998,80.199997,10980300,51.430168
"2007-06-08",80.010002,80.739998,79.120003,80.690002,8551500,51.744377
"2007-06-11",80.660004,81.779999,80.269997,81.360001,6784500,52.17403
"2007-06-12",81.349998,81.809998,80.5,80.559998,7413800,51.660995
"2007-06-13",80.809998,81.550003,80.720001,81.150002,9948700,52.03936
"2007-06-14",81.410004,82.550003,81.400002,82.330002,8437000,52.796074
"2007-06-15",82.860001,83.599998,82.760002,83.169998,9432300,53.334736
"2007-06-18",83.269997,84,83.269997,83.389999,5996000,53.475822
