"","SBUX.Open","SBUX.High","SBUX.Low","SBUX.Close","SBUX.Volume","SBUX.Adjusted"
"2007-01-31",17.315001,17.58,17.184999,17.469999,21878800,14.977463
"2007-02-01",17.565001,17.709999,17.190001,17.205,27823800,14.750273
"2007-02-02",17.290001,17.290001,17.01,17.135,15402400,14.690256
"2007-02-05",17.105,17.145,16.940001,17.01,15551200,14.583096
"2007-02-06",17.025,17.045,16.635,16.834999,23613800,14.43306
"2007-02-07",16.84,16.995001,16.639999,16.834999,16508600,14.43306
"2007-02-08",16.834999,16.885,16.575001,16.709999,24264000,14.325898
"2007-02-09",16.745001,16.805,16.450001,16.48,15744600,14.128708
"2007-02-12",16.450001,16.48,16.190001,16.334999,16309600,14.004402
"2007-02-13",16.389999,16.49,16.235001,16.33,16651000,14.000114
"2007-02-14",16.375,16.725,16.360001,16.67,19788400,14.291604
"2007-02-15",16.67,16.67,16.5,16.610001,13726600,14.240164
"2007-02-16",16.700001,16.700001,16.434999,16.504999,13687400,14.15014
"2007-02-20",16.5,16.52,16.23,16.41,20521400,14.068699
"2007-02-21",16.315001,16.41,16.135,16.200001,20896200,13.888659
"2007-02-22",16.205,16.514999,16.139999,16.504999,23909200,14.15014
"2007-02-23",16.5,16.57,16.355,16.375,25196200,14.038692
"2007-02-26",16.299999,16.299999,15.905,16.004999,20676600,13.721483
"2007-02-27",15.825,15.905,15.25,15.375,37955200,13.181366
"2007-02-28",15.375,15.69,15.12,15.45,20787000,13.245665
"2007-03-01",15.1,15.4,15.005,15.195,24392800,13.027048
"2007-03-02",15,15.145,14.9,14.94,28450000,12.808429
"2007-03-05",14.8,14.905,14.655,14.705,23284200,12.606957
"2007-03-06",14.94,15.11,14.885,15,21349400,12.85987
"2007-03-07",15,15.37,14.975,15.235,28198400,13.06134
"2007-03-08",15.445,15.725,15.315,15.35,30076800,13.159937
"2007-03-09",15.46,15.495,15.035,15.155,20225000,12.992758
"2007-03-12",15.2,15.24,14.955,15.035,21363200,12.889876
"2007-03-13",14.98,15.045,14.635,14.68,22052400,12.585526
"2007-03-14",14.67,14.715,14.43,14.66,27565400,12.568378
"2007-03-15",14.72,14.895,14.705,14.795,17967000,12.68412
"2007-03-16",15.155,15.575,15.025,15.29,51052600,13.108495
"2007-03-19",15.47,15.705,15.42,15.52,24575600,13.30568
"2007-03-20",15.59,15.8,15.51,15.69,27376200,13.451423
"2007-03-21",15.845,16.135,15.73,16.135,31101000,13.832932
"2007-03-22",16.195,16.225,15.76,15.82,27936000,13.562879
"2007-03-23",15.875,15.875,15.6,15.71,18907400,13.46857
"2007-03-26",16.075001,16.075001,15.685,15.975,24632200,13.695763
"2007-03-27",15.975,16,15.8,15.86,20935000,13.59717
"2007-03-28",15.8,15.845,15.605,15.64,30295800,13.40856
"2007-03-29",15.79,15.845,15.48,15.665,19747200,13.429989
"2007-03-30",15.645,15.76,15.5,15.68,14512000,13.442852
"2007-04-02",15.77,15.785,15.525,15.625,13401600,13.395698
"2007-04-03",15.715,15.99,15.655,15.745,16233600,13.49858
"2007-04-04",15.895,15.895,15.64,15.67,14259400,13.434279
"2007-04-05",15.675,15.785,15.62,15.7,13304800,13.460001
"2007-04-09",15.76,15.76,15.525,15.57,12981600,13.348546
"2007-04-10",15.53,15.64,15.44,15.58,16442600,13.35712
"2007-04-11",15.585,15.6,15.25,15.365,29346400,13.172795
"2007-04-12",15.365,15.425,15.15,15.335,21283200,13.147074
"2007-04-13",15.395,15.425,15.245,15.38,20855000,13.185652
"2007-04-16",15.385,15.625,15.38,15.525,12799400,13.309968
"2007-04-17",15.51,15.615,15.42,15.52,11539000,13.30568
"2007-04-18",15.52,15.585,15.425,15.49,12581800,13.27996
"2007-04-19",15.405,15.405,15.235,15.39,12873200,13.19423
"2007-04-20",15.615,15.97,15.49,15.83,40830800,13.571452
"2007-04-23",15.83,15.99,15.7,15.785,17174200,13.532869
"2007-04-24",15.775,15.8,15.515,15.67,18301400,13.434279
"2007-04-25",15.665,15.95,15.6,15.92,19252800,13.648613
"2007-04-26",15.92,16.15,15.82,15.91,14569400,13.640038
"2007-04-27",15.905,15.945,15.7,15.75,18877800,13.502865
"2007-04-30",15.725,15.805,15.5,15.51,16122400,13.297106
"2007-05-01",15.58,15.585,15.315,15.505,15211400,13.292821
"2007-05-02",15.54,15.79,15.5,15.625,18860000,13.395698
"2007-05-03",15.775,15.89,15.6,15.81,45553400,13.554303
"2007-05-04",15.935,15.95,15.28,15.35,39617200,13.159937
"2007-05-07",15.415,15.445,15.15,15.175,25843200,13.009902
"2007-05-08",15.16,15.185,15.005,15.09,20120000,12.937029
"2007-05-09",15.105,15.15,14.905,15.02,25118000,12.877016
"2007-05-10",14.955,15.04,14.75,14.77,25249000,12.662687
"2007-05-11",14.82,14.92,14.75,14.805,19497400,12.692691
"2007-05-14",14.85,14.875,14.355,14.45,37659400,12.388343
"2007-05-15",14.455,14.5,14.185,14.195,40708200,12.169729
"2007-05-16",14.21,14.37,14.015,14.1,53803800,12.088278
"2007-05-17",14.19,14.29,14.035,14.235,67067400,12.204019
"2007-05-18",14.315,14.645,14.28,14.475,40771200,12.409775
"2007-05-21",14.555,14.795,14.505,14.64,29948200,12.551236
"2007-05-22",14.66,14.765,14.465,14.505,21238800,12.435492
"2007-05-23",14.585,14.63,14.435,14.445,17333600,12.384054
"2007-05-24",14.45,14.575,14.04,14.155,35887800,12.135433
"2007-05-25",14.265,14.35,14.1,14.305,19349200,12.264029
"2007-05-29",14.35,14.37,14.2,14.285,16092800,12.246883
"2007-05-30",14.225,14.355,14.16,14.35,18432000,12.302608
"2007-05-31",14.435,14.45,14.28,14.405,16224200,12.34976
"2007-06-01",14.4,14.575,14.365,14.565,21986600,12.486935
"2007-06-04",14.425,14.505,14.31,14.415,18872600,12.358336
"2007-06-05",14.345,14.365,14.145,14.295,21261400,12.255458
"2007-06-06",14.195,14.2,14.06,14.075,19618000,12.066847
"2007-06-07",14.01,14.075,13.625,13.72,38574600,11.762496
"2007-06-08",13.665,13.875,13.595,13.835,27520400,11.861088
"2007-06-11",13.855,13.9,13.755,13.77,14606400,11.805363
"2007-06-12",13.525,14.03,13.45,13.87,38147600,11.891092
"2007-06-13",13.935,13.955,13.715,13.885,34107200,11.903955
"2007-06-14",13.855,13.99,13.71,13.805,23504400,11.835366
"2007-06-15",13.97,14,13.85,13.885,27804200,11.903955
"2007-06-18",13.985,14,13.785,13.83,15965000,11.856801
"2007-06-19",13.81,13.815,13.66,13.795,20038800,11.826794
"2007-06-20",13.765,13.855,13.63,13.66,21873400,11.711056
"2007-06-21",13.695,13.725,13.05,13.13,78520800,11.256674
"2007-06-22",13.02,13.02,12.75,12.77,69861000,10.948035
"2007-06-25",12.835,12.88,12.61,12.83,36040600,10.999475
"2007-06-26",12.925,13.025,12.85,12.885,34854400,11.04663
"2007-06-27",12.84,13.08,12.81,13.065,27023200,11.20095
"2007-06-28",13.25,13.41,13.135,13.225,51034400,11.338122
"2007-06-29",13.29,13.33,13.015,13.12,57420800,11.248103
"2007-07-02",13.2,13.22,13,13.025,20598200,11.166656
"2007-07-03",13.06,13.2,13.03,13.18,15957400,11.29954
"2007-07-05",13.24,13.355,13.115,13.17,25762000,11.290965
"2007-07-06",13.195,13.305,13.095,13.275,16235800,11.380985
"2007-07-09",13.26,13.315,13.125,13.17,18173800,11.290965
"2007-07-10",13.11,13.15,13.025,13.055,25131800,11.192374
"2007-07-11",13.04,13.09,12.975,12.995,23130600,11.140936
"2007-07-12",13.085,13.095,12.815,12.98,34766600,11.128073
"2007-07-13",12.995,13.085,12.865,13.035,23631400,11.175231
"2007-07-16",13.01,13.175,12.95,13.04,14745400,11.179516
"2007-07-17",13.035,13.125,12.9,12.935,20700800,11.089498
"2007-07-18",12.91,13.27,12.885,13.25,45137800,11.359553
"2007-07-19",13.37,14.085,13.34,13.855,76960800,11.878234
"2007-07-20",13.995,14.065,13.695,13.85,38022400,11.873947
"2007-07-23",13.98,14.2,13.9,14.085,39394200,12.075418
"2007-07-24",14.16,14.25,13.975,14.145,37391400,12.126861
"2007-07-25",14.17,14.185,13.84,13.98,25189000,11.985402
"2007-07-26",13.865,13.895,13.33,13.715,48659800,11.758207
"2007-07-27",13.615,13.75,13.36,13.465,40579800,11.543879
"2007-07-30",13.42,13.555,13.235,13.49,35948600,11.56531
"2007-07-31",13.61,13.66,13.34,13.34,33293000,11.436711
"2007-08-01",13.255,13.645,13.25,13.6,43122000,11.659616
"2007-08-02",13.85,14,13.42,13.46,38705000,11.539589
"2007-08-03",13.46,13.475,13.15,13.155,33611000,11.278106
"2007-08-06",13.215,13.52,13.155,13.445,24520400,11.526729
"2007-08-07",13.395,13.655,13.26,13.56,22935000,11.625325
"2007-08-08",13.55,14.02,13.55,13.86,27992800,11.882521
"2007-08-09",13.75,14.265,13.675,14.025,40438800,12.023976
"2007-08-10",13.885,14.3,13.885,14.02,26435800,12.019692
"2007-08-13",14.02,14.18,13.75,13.905,23807600,11.921103
"2007-08-14",13.9,13.9,13.505,13.575,22729400,11.638185
"2007-08-15",13.505,13.665,13.25,13.285,29880200,11.38956
"2007-08-16",13.1,13.435,13.015,13.305,27918800,11.406704
"2007-08-17",13.485,13.485,13.06,13.35,32011000,11.445285
"2007-08-20",13.35,13.575,13.25,13.455,17096800,11.535304
"2007-08-21",13.4,13.715,13.38,13.675,23182800,11.723912
"2007-08-22",13.715,13.94,13.68,13.77,18160000,11.805363
"2007-08-23",13.805,13.86,13.565,13.76,17207800,11.796789
"2007-08-24",13.72,13.805,13.65,13.795,14682600,11.826794
"2007-08-27",13.755,13.805,13.665,13.685,8465800,11.73249
"2007-08-28",13.705,13.705,13.43,13.44,17876200,11.522443
"2007-08-29",13.465,13.765,13.445,13.74,14857000,11.779641
"2007-08-30",13.6,13.77,13.565,13.675,11798200,11.723912
"2007-08-31",13.8,13.89,13.745,13.775,16065800,11.809645
"2007-09-04",13.835,13.945,13.755,13.86,14385800,11.882521
"2007-09-05",13.765,13.85,13.66,13.72,14070000,11.762496
"2007-09-06",13.725,13.86,13.725,13.79,9987000,11.822508
"2007-09-07",13.67,13.735,13.505,13.58,15172800,11.642474
"2007-09-10",13.56,13.67,13.4,13.52,13329400,11.591031
"2007-09-11",13.575,13.735,13.53,13.665,11242000,11.715345
"2007-09-12",13.61,13.7,13.54,13.665,10660000,11.715345
"2007-09-13",13.65,13.85,13.615,13.74,16451200,11.779641
"2007-09-14",13.645,13.875,13.625,13.82,11803800,11.848228
"2007-09-17",13.755,13.755,13.51,13.65,15155200,11.702482
"2007-09-18",13.68,13.99,13.59,13.915,18125600,11.929671
"2007-09-19",13.9,14.095,13.805,13.89,20991800,11.908241
"2007-09-20",13.81,13.975,13.67,13.745,19386600,11.783928
"2007-09-21",13.745,13.95,13.735,13.735,25109800,11.775353
"2007-09-24",13.715,13.78,13.475,13.575,23377000,11.638185
"2007-09-25",13.48,13.6,13.415,13.545,13688200,11.612462
"2007-09-26",13.58,13.91,13.43,13.845,24143800,11.86966
"2007-09-27",13.495,13.575,13.265,13.485,56411000,11.561024
"2007-09-28",13.435,13.45,12.975,13.1,46547600,11.230952
"2007-10-01",13.135,13.275,13.08,13.16,21456000,11.282391
"2007-10-02",13.135,13.35,13.135,13.3,18567600,11.402418
"2007-10-03",13.185,13.35,13.185,13.27,12803800,11.376699
"2007-10-04",13.245,13.345,13.18,13.26,12476800,11.368125
"2007-10-05",13.355,13.46,13.225,13.42,16055600,11.505298
"2007-10-08",13.34,13.375,13.19,13.33,13458000,11.428141
"2007-10-09",13.27,13.43,13.19,13.385,13938600,11.475291
"2007-10-10",13.255,13.355,13.22,13.275,15583600,11.380985
"2007-10-11",13.29,13.315,13.09,13.16,21131000,11.282391
"2007-10-12",13.13,13.175,13.04,13.17,15329800,11.290965
"2007-10-15",13.14,13.16,13,13.055,15685600,11.192374
"2007-10-16",13.04,13.12,12.865,13.035,17893600,11.175231
"2007-10-17",13.05,13.315,13.03,13.2,31505600,11.316686
"2007-10-18",13.175,13.41,13.07,13.33,18800400,11.428141
"2007-10-19",13.33,13.355,13.04,13.05,25239600,11.188088
"2007-10-22",12.97,13.195,12.94,13.095,12120600,11.226665
"2007-10-23",13.035,13.07,12.925,13.07,15736400,11.205234
"2007-10-24",12.95,13.07,12.815,13.035,26540800,11.175231
"2007-10-25",13.1,13.24,12.9,13.085,24769000,11.218095
"2007-10-26",13.185,13.215,12.97,13.085,10769600,11.218095
"2007-10-29",13.09,13.155,12.99,13.115,12670000,11.243812
"2007-10-30",13.015,13.15,12.99,13.075,11428000,11.20952
"2007-10-31",13.07,13.375,13.05,13.34,22541200,11.436711
"2007-11-01",13.2,13.34,12.9,12.915,28337200,11.07235
"2007-11-02",13,13.05,12.655,12.765,28621600,10.943748
"2007-11-05",12.64,12.665,12.41,12.48,27537000,10.699411
"2007-11-06",12.5,12.575,12.295,12.475,16070400,10.695129
"2007-11-07",12.325,12.415,12.05,12.055,36773600,10.33505
"2007-11-08",11.945,12.045,11.475,11.7,52779600,10.030699
"2007-11-09",11.525,11.65,11.285,11.285,37158600,9.674911
"2007-11-12",11.31,11.77,11.31,11.57,43949800,9.919248
"2007-11-13",11.785,11.995,11.57,11.995,31595000,10.283609
"2007-11-14",12.025,12.125,11.96,12.125,33250000,10.39506
"2007-11-15",11.915,12.2,11.83,12.05,40417000,10.330762
"2007-11-16",10.935,11.75,10.885,11.585,131420600,9.932108
"2007-11-19",11.4,11.505,11.205,11.435,65878000,9.803508
"2007-11-20",11.395,11.56,11.225,11.55,61032000,9.902102
"2007-11-21",11.315,11.56,11.285,11.405,32754600,9.77779
"2007-11-23",11.4,11.545,11.305,11.535,10370600,9.889239
"2007-11-26",11.465,11.49,11.075,11.09,37266000,9.50773
"2007-11-27",11.12,11.32,11.12,11.305,22885000,9.692056
"2007-11-28",11.24,11.555,11.23,11.48,38441600,9.842088
"2007-11-29",11.355,11.54,11.265,11.52,19114200,9.876383
"2007-11-30",11.58,11.935,11.5,11.695,27218000,10.026414
"2007-12-03",11.615,11.715,11.395,11.405,20982600,9.77779
"2007-12-04",11.275,11.335,11.17,11.17,28232600,9.576315
"2007-12-05",11.3,11.35,11.23,11.325,16702600,9.709204
"2007-12-06",11.3,11.425,11.225,11.425,19823400,9.794935
"2007-12-07",11.36,11.49,11.27,11.31,18346600,9.696344
"2007-12-10",11.31,11.43,11.295,11.365,18035200,9.743495
"2007-12-11",11.055,11.26,10.935,10.95,39506400,9.387707
"2007-12-12",11.09,11.15,10.825,10.94,24800800,9.379132
"2007-12-13",10.93,11.055,10.73,10.75,22519000,9.216243
"2007-12-14",10.615,10.725,10.525,10.625,20953800,9.109076
"2007-12-17",10.495,10.5,10.07,10.075,33422600,8.637545
"2007-12-18",10.075,10.36,10.075,10.3,26694800,8.830444
"2007-12-19",10.16,10.28,9.945,10.015,28317400,8.586109
"2007-12-20",10.075,10.28,10.025,10.265,22996200,8.800437
"2007-12-21",10.305,10.59,10.25,10.53,39319600,9.02763
"2007-12-24",10.56,10.65,10.505,10.61,9659200,9.096216
"2007-12-26",10.5,10.505,10.33,10.41,10983800,8.924752
"2007-12-27",10.28,10.345,10.145,10.23,16365400,8.770431
"2007-12-28",10.175,10.23,10.065,10.065,19476400,8.628974
"2007-12-31",9.995,10.28,9.985,10.235,25456600,8.774719
"2008-01-02",10.07,10.08,9.64,9.655,45448600,8.277472
"2008-01-03",9.655,9.7,9.24,9.35,47940200,8.015985
"2008-01-04",9.235,9.27,9,9.055,40105800,7.763075
"2008-01-07",9.15,9.405,9.055,9.19,50480800,7.878814
"2008-01-08",10.09,10.505,9.915,9.93,126297600,8.513235
"2008-01-09",10,10.085,9.51,9.73,48409600,8.341769
"2008-01-10",9.72,10.245,9.59,10.155,45485000,8.706134
"2008-01-11",9.985,10.035,9.76,9.895,36160800,8.483228
"2008-01-14",9.95,9.98,9.715,9.775,23197400,8.380351
"2008-01-15",9.63,9.7,9.41,9.42,29007200,8.076
"2008-01-16",9.49,9.885,9.42,9.65,33159800,8.273182
"2008-01-17",9.635,9.74,9.505,9.525,23452200,8.166018
"2008-01-18",9.375,9.675,9.195,9.33,39570200,7.99884
"2008-01-22",8.895,9.435,8.83,9.335,43731800,8.003125
"2008-01-23",9.06,10.095,9.055,9.985,52041600,8.560389
"2008-01-24",10.05,10.24,9.96,10.225,41792800,8.766143
"2008-01-25",10.315,10.34,9.735,9.83,35492000,8.427501
"2008-01-28",9.725,9.9,9.58,9.83,27001400,8.427501
"2008-01-29",9.93,10.185,9.83,9.985,21244200,8.560389
"2008-01-30",10,10.095,9.475,9.61,45354600,8.238888
"2008-01-31",9.085,9.59,9.04,9.455,87545200,8.106006
"2008-02-01",9.485,9.66,9.32,9.61,31496400,8.238888
"2008-02-04",9.665,9.675,9.515,9.595,20983600,8.22603
"2008-02-05",9.45,9.56,9.25,9.255,30507400,7.934539
"2008-02-06",9.35,9.45,9.01,9.075,29147200,7.780221
"2008-02-07",9.005,9.385,9.005,9.265,24914000,7.943113
"2008-02-08",9.23,9.385,9.08,9.13,21868400,7.827374
"2008-02-11",9.115,9.265,8.975,9.26,21100400,7.938828
"2008-02-12",9.295,9.625,9.26,9.355,27547600,8.020274
"2008-02-13",9.445,9.56,9.29,9.425,21567200,8.080286
"2008-02-14",9.425,9.445,9.045,9.09,33469800,7.793081
"2008-02-15",9.06,9.18,9.035,9.145,20662400,7.840236
"2008-02-19",9.26,9.325,9.02,9.05,19257000,7.758788
"2008-02-20",9.035,9.145,9,9.13,24022800,7.827374
"2008-02-21",9.13,9.215,8.875,8.915,30105000,7.643051
"2008-02-22",8.96,9.125,8.89,9.125,23209400,7.823089
"2008-02-25",9.125,9.26,9.005,9.25,21662600,7.930254
"2008-02-26",9.165,9.6,9.125,9.53,28534000,8.170304
"2008-02-27",9.475,9.665,9.37,9.52,24853600,8.161733
"2008-02-28",9.45,9.475,9.255,9.285,20939000,7.960259
"2008-02-29",9.18,9.25,8.965,8.99,27282600,7.707349
"2008-03-03",9.01,9.085,8.905,8.925,21872400,7.651623
"2008-03-04",8.9,9,8.815,8.95,24785200,7.673058
"2008-03-05",9,9.22,8.995,9.07,20355800,7.775937
"2008-03-06",9,9.1,8.755,8.8,31514000,7.544456
"2008-03-07",8.75,8.84,8.52,8.55,27801000,7.330127
"2008-03-10",8.56,8.64,8.385,8.4,24145400,7.201528
"2008-03-11",8.515,8.875,8.48,8.87,27657000,7.60447
"2008-03-12",8.87,9.055,8.78,8.805,25828000,7.548743
"2008-03-13",8.675,8.93,8.525,8.815,21277200,7.557315
"2008-03-14",8.645,8.92,8.5,8.695,32352000,7.454438
"2008-03-17",8.485,8.765,8.475,8.63,45387000,7.398712
"2008-03-18",8.71,9.125,8.7,9.12,45919600,7.818799
"2008-03-19",9.17,9.25,8.745,8.75,42828400,7.501593
"2008-03-20",8.82,8.915,8.71,8.765,46619200,7.514451
"2008-03-24",8.775,9.005,8.75,8.945,44695600,7.66877
"2008-03-25",8.96,9.03,8.89,8.995,26993600,7.711633
"2008-03-26",8.97,8.985,8.775,8.83,18021800,7.570178
"2008-03-27",8.88,9.005,8.78,8.81,19225000,7.553031
"2008-03-28",8.875,8.9,8.5,8.525,23743200,7.308697
"2008-03-31",8.53,8.84,8.5,8.75,23676000,7.501593
"2008-04-01",8.915,9.25,8.84,9.25,38319600,7.930254
"2008-04-02",9.25,9.445,9.16,9.3,21129200,7.973119
"2008-04-03",9.25,9.3,9.035,9.17,14076800,7.861668
"2008-04-04",9.21,9.345,9.105,9.25,19506400,7.930254
"2008-04-07",9.315,9.35,9.125,9.155,12686200,7.848807
"2008-04-08",9.225,9.245,8.95,8.99,21691000,7.707349
"2008-04-09",9.055,9.085,8.675,8.735,36586400,7.488731
"2008-04-10",8.75,8.87,8.715,8.775,28439000,7.523026
"2008-04-11",8.75,8.75,8.585,8.63,20693000,7.398712
"2008-04-14",8.595,8.63,8.44,8.485,24284800,7.2744
"2008-04-15",8.505,8.68,8.48,8.66,18484200,7.424429
"2008-04-16",8.69,8.85,8.61,8.84,18920000,7.578753
"2008-04-17",8.85,8.87,8.69,8.83,15535400,7.570178
"2008-04-18",8.955,9.16,8.895,9.14,24835000,7.835948
"2008-04-21",9.11,9.11,8.955,9.025,30609800,7.737356
"2008-04-22",8.95,8.98,8.715,8.85,21448200,7.587327
"2008-04-23",8.865,8.93,8.805,8.925,33421000,7.651623
"2008-04-24",7.95,8.09,7.695,7.995,143464800,6.854311
"2008-04-25",8.075,8.085,7.725,7.93,39474200,6.798585
"2008-04-28",7.96,7.965,7.795,7.83,24033800,6.712852
"2008-04-29",7.83,8.18,7.825,8.1,28584200,6.94433
"2008-04-30",8.15,8.3,8.03,8.115,34839600,6.95719
"2008-05-01",7.98,8.445,7.915,8.325,42237400,7.137228
"2008-05-02",8.5,8.55,8.125,8.23,31554400,7.055781
"2008-05-05",8.2,8.29,8.1,8.17,25076400,7.004343
"2008-05-06",8.11,8.28,8.055,8.18,27252000,7.012918
"2008-05-07",8.2,8.23,7.96,7.975,30410400,6.837164
"2008-05-08",8.005,8.05,7.86,7.925,40002000,6.794299
"2008-05-09",7.89,7.985,7.84,7.93,27256800,6.798585
"2008-05-12",7.95,8.025,7.92,8.02,24593400,6.875744
"2008-05-13",8.04,8.04,7.85,7.975,21655800,6.837164
"2008-05-14",7.97,8.065,7.935,7.96,21805000,6.824306
"2008-05-15",7.915,8.115,7.915,8.035,17179800,6.888604
"2008-05-16",8.275,8.53,8.225,8.525,52628800,7.308697
"2008-05-19",8.525,8.72,8.495,8.535,35662400,7.317266
"2008-05-20",8.42,8.475,8.265,8.42,41388400,7.218673
"2008-05-21",8.465,8.48,8.325,8.34,26748800,7.150089
"2008-05-22",8.34,8.645,8.3,8.545,33175600,7.32584
"2008-05-23",8.545,8.55,8.35,8.475,25964200,7.265825
"2008-05-27",8.5,8.795,8.48,8.755,27886400,7.505878
"2008-05-28",8.8,8.94,8.525,8.915,30698600,7.643051
"2008-05-29",8.915,9.205,8.915,9.165,24756000,7.857378
"2008-05-30",9.19,9.205,9,9.095,24012800,7.79737
"2008-06-02",9.085,9.085,8.815,8.965,21754400,7.685916
"2008-06-03",8.965,9.065,8.7,8.875,26152400,7.608757
"2008-06-04",8.86,9.17,8.86,9.06,31830800,7.767365
"2008-06-05",9.075,9.26,9.005,9.26,27324800,7.938828
"2008-06-06",9.175,9.175,8.82,8.835,24473000,7.574463
"2008-06-09",8.855,9.1,8.685,8.76,33576800,7.510164
"2008-06-10",8.665,8.965,8.625,8.92,19522600,7.647338
"2008-06-11",8.97,8.97,8.775,8.785,22702200,7.531596
"2008-06-12",8.88,9.03,8.83,8.91,17143800,7.638764
"2008-06-13",8.975,9.1,8.915,9.085,21820800,7.788797
"2008-06-16",9.005,9.28,8.945,9.175,16590000,7.865954
"2008-06-17",9.185,9.235,9.035,9.06,12739000,7.767365
"2008-06-18",9,9.045,8.83,8.885,16905200,7.617332
"2008-06-19",8.865,9.03,8.69,8.995,18431600,7.711633
"2008-06-20",8.885,8.91,8.59,8.615,26132400,7.385852
"2008-06-23",8.63,8.745,8.135,8.15,39204200,6.987197
"2008-06-24",8.18,8.46,8.125,8.285,25527600,7.102935
"2008-06-25",8.31,8.645,8.305,8.555,24341600,7.334414
"2008-06-26",8.375,8.415,8.135,8.14,24541400,6.978624
"2008-06-27",8.15,8.285,7.97,8.175,33553000,7.008632
"2008-06-30",8.095,8.165,7.865,7.87,25946600,6.747147
"2008-07-01",7.78,7.86,7.64,7.81,40935400,6.695706
"2008-07-02",8.015,8.025,7.765,7.84,47698400,6.721426
