"","MUR.Open","MUR.High","MUR.Low","MUR.Close","MUR.Volume","MUR.Adjusted"
"2011-04-06",65.129532,66.355789,64.559586,65.164078,3064900,49.442139
"2011-04-07",65,65.345421,64.291885,64.827286,2064900,49.186596
"2011-04-08",65.518135,67.210709,65.509499,66.493958,2572700,50.451157
"2011-04-11",66.493958,66.753021,64.758202,64.853195,1840200,49.206264
"2011-04-12",64.300522,64.430054,62.616581,63.091537,2567200,47.869637
"2011-04-13",63.955093,64.214165,63.12608,63.385147,1512400,48.0924
"2011-04-14",62.979275,63.972366,62.607944,63.618309,1734900,48.26931
"2011-04-15",63.799656,64.853195,63.333332,64.205528,2119100,48.714859
"2011-04-18",63.264248,63.29879,62.34024,62.849739,1923700,47.686172
"2011-04-19",62.815197,63.687393,62.702934,63.436962,1334400,48.131714
"2011-04-20",64.481865,65.181351,64.404144,64.533676,1560600,48.963829
"2011-04-21",64.835922,65.086357,64.162346,64.991364,988800,49.311089
"2011-04-25",64.905006,65.29361,64.43869,64.70639,1139100,49.094872
"2011-04-26",64.766838,64.905006,64.33506,64.550949,1505300,48.976933
"2011-04-27",64.758202,65.915375,64.127808,65.863556,3440700,49.972843
"2011-04-28",65.751297,66.148529,64.991364,66.018997,1392900,50.090786
"2011-04-29",66.06218,67.495682,66.03627,66.908463,2390300,50.765667
"2011-05-02",67.297066,67.322968,65.785835,65.949913,2673400,50.038376
"2011-05-03",65.578583,65.578583,63.911919,64.447327,2555200,48.898315
"2011-05-04",64.265976,64.386871,62.530224,63.246979,2663000,47.987579
"2011-05-05",61.157169,61.934368,58.618309,59.214161,6030900,44.927738
"2011-05-06",59.853195,61.416233,58.618309,59.274612,3563300,44.973595
"2011-05-09",59.525043,61.148533,59.525043,60.958549,2419500,46.251259
"2011-05-10",60.734024,61.537132,59.870468,60.716755,2183800,46.067814
"2011-05-11",60.37133,60.37133,57.996544,58.290157,3021100,44.427891
"2011-05-12",57.875648,58.290157,56.7962,57.53886,2634200,43.85527
"2011-05-13",58.074265,58.2038,56.683937,57.322971,2951700,43.690716
"2011-05-16",57.124352,58.065632,56.571674,56.744389,2862900,43.249733
"2011-05-17",56.545769,57.322971,56.260796,57.07254,2392100,43.49984
"2011-05-18",57.305698,58.419689,57.07254,57.92746,1522000,44.15144
"2011-05-19",58.246979,58.531952,57.642487,58.082901,1950900,44.26992
"2011-05-20",57.83247,58.808289,57.331608,57.754749,2533200,44.019814
"2011-05-23",56.943005,57.599308,56.468048,56.899826,1590000,43.368198
"2011-05-24",57.417961,58.886009,57.417961,58.143353,1848500,44.315998
"2011-05-25",57.599308,59.093266,57.599308,58.886009,1658700,44.882046
"2011-05-26",58.57513,58.96373,58.03109,58.739204,1338700,44.770142
"2011-05-27",59.196892,59.697754,58.86874,59.153713,1036700,45.086082
"2011-05-31",59.974094,60.051815,58.57513,59.490501,1531400,45.342773
"2011-06-01",59.33506,59.671848,58.169258,58.393784,2278300,44.506874
"2011-06-02",58.419689,58.816925,57.582039,57.901554,1748000,44.131687
"2011-06-03",56.99482,58.177895,56.778931,57.720207,1363700,43.993492
"2011-06-06",57.443871,57.677029,56.165802,56.286701,1440000,42.900887
"2011-06-07",56.822105,57.107082,56.088081,56.113991,1421300,42.769257
"2011-06-08",56.122623,56.804836,55.967186,56.079449,1795000,42.742912
"2011-06-09",56.4076,57.081173,56.079449,56.917099,1552100,43.381371
"2011-06-10",56.7962,56.822105,55.924007,56.044907,1694900,42.716591
"2011-06-13",56.269428,56.70121,54.697754,55.224525,2076600,42.091305
"2011-06-14",55.75993,56.623489,55.75993,56.03627,1895000,42.710014
"2011-06-15",55.319515,55.75993,54.430054,54.844559,2056200,41.80172
"2011-06-16",55.034542,55.043179,54.024181,54.499138,2783600,41.538437
"2011-06-17",54.913643,55.250431,54.119171,54.516407,1925700,41.551605
"2011-06-20",54.291882,54.913643,54.214161,54.715027,1454700,41.702976
"2011-06-21",55.017273,55.777203,54.965458,55.552677,1587500,42.341427
"2011-06-22",55.233162,56.062176,55.129532,55.302246,1321700,42.150551
"2011-06-23",54.075993,54.611401,53.376511,54.594128,2567100,41.610832
"2011-06-24",54.637306,54.732296,53.998272,54.24007,2514500,41.340981
"2011-06-27",54.222797,54.343697,53.713299,53.998272,1762900,41.156673
"2011-06-28",54.343697,54.853195,53.886009,54.594128,2338900,41.610832
"2011-06-29",54.689117,55.846287,54.412781,55.777203,2578100,42.512562
"2011-06-30",56.183075,56.761658,55.820381,56.70121,1974500,43.216824
"2011-07-01",57.063904,57.46114,56.338516,57.417961,1751000,43.763103
"2011-07-05",57.46114,57.970638,57.322971,57.556129,1775700,43.868439
"2011-07-06",57.443871,57.443871,56.278065,56.50259,1854700,43.06543
"2011-07-07",57.26252,57.435234,56.649395,56.951641,1764000,43.4077
"2011-07-08",56.079449,56.692574,56.053539,56.606216,1879500,43.144405
"2011-07-11",55.768566,55.768566,55.09499,55.29361,1688000,42.143974
"2011-07-12",55,55.898102,54.948185,55.138168,1839000,42.02549
"2011-07-13",55.354057,56.355785,55.207253,55.37133,1355700,42.203197
"2011-07-14",55.993092,56.269428,54.991364,55.051815,3084200,41.959671
"2011-07-15",55.388599,56.398964,55.319515,56.157169,2312100,42.802166
"2011-07-18",55.75993,55.846287,55.17271,55.544041,1632700,42.334831
"2011-07-19",55.898102,56.718479,55.880829,56.485321,1909300,43.052273
"2011-07-20",56.709843,60.164078,56.493954,59.101898,4969200,45.046593
"2011-07-21",59.395508,59.576859,58.531952,58.886009,2237300,44.882046
"2011-07-22",59.093266,60.37133,58.704662,60.19862,3199700,45.8825
"2011-07-25",59.723663,60.682209,59.585491,60.034542,2177700,45.757435
"2011-07-26",59.559586,60.224525,58.972366,59.205528,2145100,45.125576
"2011-07-27",58.488773,58.886009,57.115715,57.789291,3102000,44.046131
"2011-07-28",53.96373,55.829014,53.765114,55.17271,6687600,42.051815
"2011-07-29",54.455959,55.993092,54.421417,55.457687,3587500,42.269024
"2011-08-01",56.217617,56.347149,54.53368,54.90501,2553200,41.847782
"2011-08-02",54.585491,55.051815,53.324699,53.333332,3548800,40.649876
"2011-08-03",53.376511,53.557858,51.381691,52.16753,3562500,39.761322
"2011-08-04",51.381691,51.485321,48.886009,49.067356,4242600,37.398415
"2011-08-05",49.853195,50.086357,45.66494,47.668392,4190800,36.332134
"2011-08-08",45.993092,46.321243,43.195164,43.5924,5218600,33.225475
"2011-08-09",44.300518,44.70639,41.813473,44.654575,4946900,34.035049
"2011-08-10",44.119171,44.33506,42.115715,42.26252,4098000,32.211864
"2011-08-11",42.443871,44.853195,41.70121,44.274612,4128800,33.966473
"2011-08-12",44.715027,45.233162,44.300518,44.818653,2639800,34.383842
"2011-08-15",45.241795,46.433506,45.060448,46.295338,2324300,35.516731
"2011-08-16",45.544041,45.751297,44.525043,45.310883,2470200,34.761463
"2011-08-17",45.613125,46.096718,45.267704,45.803108,2481800,35.139088
"2011-08-18",44.231434,44.326424,42.443871,42.867012,2663600,32.886589
"2011-08-19",42.383419,43.765114,42.003456,42.046631,1792000,32.257214
"2011-08-22",43.281521,43.419689,41.200344,41.32988,2345700,31.707335
"2011-08-23",41.692574,43.264248,41.485321,43.195164,2536700,33.138344
"2011-08-24",42.918827,43.385147,42.003456,42.73748,3139900,32.787212
"2011-08-25",42.936096,43.540588,41.606216,41.99482,1872200,32.217461
"2011-08-26",41.718479,42.858376,40.794472,42.651123,1905400,32.72097
"2011-08-29",43.436962,44.559586,43.195164,44.507771,1941000,34.145336
"2011-08-30",44.13644,44.80138,43.635578,44.507771,2354700,34.145336
"2011-08-31",45.025906,47.115715,44.922279,46.269428,4307100,35.496841
"2011-09-01",46.312607,47.081173,46.027634,46.234886,3094400,35.470333
"2011-09-02",45.155441,45.215889,44.24007,44.861832,2738900,34.416962
"2011-09-06",43.186527,43.549221,42.132988,43.480137,2183100,33.356972
"2011-09-07",44.291882,45.673576,44.283245,45.449051,1770500,34.867474
"2011-09-08",44.844559,45.518135,44.067356,44.412781,1890700,34.07246
"2011-09-09",43.687393,44.421417,43.134716,43.333332,3356600,33.244339
"2011-09-12",42.746113,43.350605,42.098446,43.108807,2363700,33.07209
"2011-09-13",43.221069,44.732296,42.823833,44.326424,3302900,34.006207
"2011-09-14",44.499138,45.181347,43.687393,44.602764,2942300,34.218208
"2011-09-15",45.215889,45.414509,44.550949,45.155441,2808200,34.64222
"2011-09-16",45.405872,45.949913,44.645943,45.086357,2762500,34.58923
"2011-09-19",43.773746,44.386875,43.29879,43.955093,2483900,33.721336
"2011-09-20",44.317791,44.80138,43.721935,43.816925,2271900,33.615337
"2011-09-21",43.540588,43.67012,41.459412,41.476685,2966500,31.81996
"2011-09-22",39.740932,39.982727,37.158894,38.039722,4742100,29.183199
"2011-09-23",37.63385,39.473228,37.521587,38.739204,3504400,29.719833
"2011-09-26",39.101898,40.103626,37.996544,39.974094,3116600,30.667206
"2011-09-27",40.656303,41.865284,39.913643,40.146805,2418300,30.799711
"2011-09-28",40.164078,40.509499,38.57513,38.635578,2720900,29.640331
"2011-09-29",39.723663,39.844559,38.212437,39.119171,2721400,30.011326
"2011-09-30",38.229706,39.006908,38.00518,38.134716,2330000,29.256088
"2011-10-03",37.53886,37.901554,36.355785,36.355785,3146800,27.891329
"2011-10-04",35.829014,38.773746,34.896374,38.713299,4400400,29.699963
"2011-10-05",38.955093,41.018997,38.523315,40.811745,3545700,31.309822
"2011-10-06",40.595856,42.037998,40.388599,41.87392,2425100,32.124718
"2011-10-07",42.34024,42.34024,40.474957,40.708118,2801000,31.230345
"2011-10-10",41.709843,43.307426,41.709843,43.12608,2276100,33.085342
"2011-10-11",42.668392,43.765114,42.607944,43.385147,2148400,33.2841
"2011-10-12",43.929188,44.689117,43.635578,43.877377,1695500,33.661716
"2011-10-13",43.367874,43.618309,42.063904,43.195164,1956200,33.138344
"2011-10-14",44.101898,45.354057,44.101898,45.345425,2136000,34.787968
"2011-10-17",45.181347,45.414509,44.404144,44.516407,2050200,34.151962
"2011-10-18",44.568222,46.096718,43.618309,45.777203,1800200,35.119213
"2011-10-19",45.29361,46.50259,45.250431,45.742661,1732100,35.09272
"2011-10-20",45.794472,46.709843,44.818653,46.373058,2170300,35.57634
"2011-10-21",47.081173,47.815197,46.943005,47.728844,2323100,36.616474
"2011-10-24",47.754749,48.402416,47.556129,48.186527,1760200,36.967598
"2011-10-25",48.2038,48.2038,46.830742,47.046631,1850200,36.093094
"2011-10-26",48.00518,48.661484,46.848015,48.471504,1487300,37.186226
"2011-10-27",49.758205,51.200344,49.602764,50.66494,1952200,38.868973
"2011-10-28",50.414509,50.630398,49.80138,50.138168,2552200,38.464848
"2011-10-31",49.464596,49.637306,47.806564,47.815197,2532800,36.68272
"2011-11-01",45.984455,47.478413,45.880829,46.753021,2805700,35.867851
"2011-11-02",47.53886,48.506046,47.34024,48.039722,1527000,36.854973
"2011-11-03",49.196892,51.813473,48.307426,49.594128,5705300,38.047466
"2011-11-04",48.652851,49.101898,47.037998,47.83247,3460700,36.695969
"2011-11-07",47.815197,48.324699,47.020725,47.573402,3450700,36.497231
"2011-11-08",47.616581,48.29879,47.046631,48.169258,2879700,37.169205
"2011-11-09",46.761658,47.236614,45.967186,46.03627,2320400,35.523319
"2011-11-10",46.908463,47.495682,46.692574,47.055267,3997000,36.309616
"2011-11-11",47.754749,48.082901,47.642487,48.013817,1736700,37.049259
"2011-11-14",47.901554,48.056995,47.124352,47.772022,1339500,36.862679
"2011-11-15",47.53886,48.333332,47.26252,47.996544,1820000,37.035942
"2011-11-16",47.443871,48.851467,47.124352,47.236614,1574400,36.449539
"2011-11-17",47.020725,47.305698,44.965458,45.319515,1719300,34.970234
"2011-11-18",45.86356,46.597584,45.259068,45.431778,1873700,35.056866
"2011-11-21",44.732296,45.250431,44.041451,44.965458,1315400,34.697037
"2011-11-22",45.025906,45.17271,43.808289,44.067356,1467400,34.004021
"2011-11-23",43.411053,43.609673,42.806564,43.169258,2284800,33.311016
"2011-11-25",43.143353,43.523315,42.65976,42.694302,700500,32.944527
"2011-11-28",44.024181,45.552677,43.894646,45.328152,2356400,34.97691
"2011-11-29",45.544041,46.217617,45.215889,45.725388,1796600,35.283432
"2011-11-30",47.392056,48.609673,47.322971,48.290157,1881500,37.262493
"2011-12-01",48.117443,48.557858,47.65976,47.797928,1340600,36.882675
"2011-12-02",48.445595,48.523315,47.193436,47.305698,1641000,36.50285
"2011-12-05",48.341969,48.886009,47.521587,47.83247,2208800,36.909332
"2011-12-06",48.056995,48.2038,46.7962,47.772022,2678200,36.862679
"2011-12-07",47.607944,48.117443,47.193436,47.867012,1811200,36.935978
"2011-12-08",47.63385,47.711571,46.200344,46.364422,1470600,35.776527
"2011-12-09",46.640759,47.374783,46.588947,47.107082,1355400,36.349598
"2011-12-12",46.381691,46.4076,45.086357,45.785839,1499100,35.33007
"2011-12-13",46.545769,47.547497,45.604492,46.010365,2355700,35.503326
"2011-12-14",45.397236,45.66494,44.33506,44.473228,1827200,34.317211
"2011-12-15",45.164078,45.354057,44.145077,44.274612,1647900,34.163948
"2011-12-16",44.723663,45.138168,44.309155,45.069084,2369700,34.777
"2011-12-19",45.457687,45.595856,43.765114,43.911919,1533000,33.884087
"2011-12-20",44.930916,46.018997,44.887737,45.785839,1703900,35.33007
"2011-12-21",46.139896,47.374783,45.924007,47.236614,1910500,36.449539
"2011-12-22",47.487045,48.696026,47.297066,48.601036,1791600,37.502373
"2011-12-23",48.96373,49.050087,48.221069,48.644215,1171800,37.535706
"2011-12-27",48.652851,49.127808,48.506046,48.816925,773800,37.668964
"2011-12-28",48.929188,48.998272,47.443871,47.599308,942100,36.729408
"2011-12-29",47.815197,48.143353,47.392056,48.100174,957800,37.115898
"2011-12-30",48.100174,48.385147,47.92746,48.134716,788500,37.142559
"2012-01-03",49.525043,50.423141,49.110535,50.181347,1746300,38.721806
"2012-01-04",49.844559,49.974094,48.998272,49.645943,1925400,38.30867
"2012-01-05",49.101898,49.317791,48.531952,49.127808,1700200,37.908855
"2012-01-06",49.093266,49.265976,48.661484,48.972366,1212000,37.788918
"2012-01-09",49.13644,49.179619,48.696026,48.998272,1191200,37.808903
"2012-01-10",49.922279,51.295338,49.689117,51.122623,3500800,39.448135
"2012-01-11",50.829014,51.243523,50.259068,50.906734,2319000,39.281555
"2012-01-12",50.932644,51.243523,50.354057,50.604492,1318200,39.048328
"2012-01-13",50.138168,50.742661,49.343697,50.734024,2013400,39.148273
"2012-01-17",51.32988,51.7962,50.742661,50.958549,1743100,39.321526
"2012-01-18",50.924007,52.521587,50.768566,52.46114,1730600,40.480984
"2012-01-19",52.599308,52.936096,52.07254,52.150261,1772300,40.2411
"2012-01-20",52.124352,52.478413,51.813473,52.26252,1917900,40.327721
"2012-01-23",52.417961,53.151985,52.271156,52.65976,1453400,40.634251
"2012-01-24",51.761658,51.99482,51.338516,51.571674,1924300,39.794647
"2012-01-25",51.312607,52.599308,50.310883,52.374783,2451000,40.414341
"2012-01-26",53.341969,55.699482,51.295338,53.462868,6860300,41.253948
"2012-01-27",53.151985,53.549221,52.746113,53.039722,2354700,40.927448
"2012-01-30",52.512955,52.512955,51.183075,51.632126,2573300,39.841293
"2012-01-31",52.271156,52.271156,50.75993,51.468048,2531800,39.71468
"2012-02-01",52.288429,52.288429,51.217617,51.234886,2030600,39.53476
"2012-02-02",51.416233,51.960278,50.967186,51.32988,1868500,39.608051
"2012-02-03",52.012089,52.92746,51.571674,52.901554,1939900,40.820812
"2012-02-06",52.625217,53.367874,52.322971,53.316063,946200,41.140678
"2012-02-07",53.03109,53.601036,52.521587,53.462868,1176100,41.253948
"2012-02-08",53.393784,53.644215,52.305698,52.849739,1593800,40.780842
"2012-02-09",53.048359,53.169258,52.184803,52.996544,1419500,40.894119
"2012-02-10",52.124352,52.452503,51.571674,52.210709,1298300,40.49789
"2012-02-13",52.677029,52.962002,52.124352,52.616581,1017000,40.812702
"2012-02-14",52.789291,53.480137,52.443871,53.324699,1927600,41.361969
"2012-02-15",53.540588,54.386875,53.169258,54.093266,1976200,41.958103
"2012-02-16",53.886009,54.481865,53.436962,54.084629,1781600,41.951416
"2012-02-17",54.490501,54.70639,53.911919,54.13644,1657000,41.991604
"2012-02-21",54.671848,54.715027,54.015545,54.222797,1722900,42.058582
"2012-02-22",54.093266,54.404144,53.825562,54.16235,1912700,42.0117
"2012-02-23",54.300518,55.492229,54.101898,55.37133,1609700,42.949459
"2012-02-24",55.37133,55.967186,55.267704,55.924007,2001000,43.378151
"2012-02-27",55.518135,55.941277,54.982727,55.561314,1700700,43.096825
"2012-02-28",55.742661,56.649395,55.578583,55.906734,1985300,43.364754
"2012-02-29",55.578583,55.872192,55.051815,55.215889,3592100,42.828892
"2012-03-01",55.310883,55.725388,54.516407,55.587219,2565400,43.11692
"2012-03-02",55.284973,55.284973,53.385147,53.704662,3200400,41.656685
"2012-03-05",53.713299,53.86874,52.297066,52.685665,2910100,40.866299
"2012-03-06",51.882557,51.925735,51.260796,51.519863,2222000,39.962021
"2012-03-07",51.632126,51.934368,51.260796,51.606216,1573200,40.028999
"2012-03-08",52.158894,52.530224,51.70121,52.253887,1610600,40.531372
"2012-03-09",52.279793,53.065632,52.107082,52.150261,1314600,40.451
"2012-03-12",51.87392,52.020725,50.215889,50.37133,2878000,39.071144
"2012-03-13",50.595856,51.139896,50.138168,51.027634,2923700,39.580215
"2012-03-14",51.113991,51.113991,49.810017,49.965458,2719500,38.756332
"2012-03-15",50.250431,50.682209,49.792747,50.319515,1438400,39.030956
"2012-03-16",50.362694,50.906734,50.189983,50.66494,2328500,39.298893
"2012-03-19",50.544041,51.761658,50.379967,51.675301,2528800,40.082596
"2012-03-20",51.122623,51.122623,49.982727,50.034542,1861700,38.809914
"2012-03-21",50,50.336788,49.620033,49.887737,2506400,38.696049
"2012-03-22",49.291882,49.438686,47.841106,48.2038,2980300,37.389881
"2012-03-23",48.281521,49.473228,48.281521,49.369602,2314200,38.294147
"2012-03-26",49.663212,49.896374,49.006908,49.576859,1529800,38.45491
"2012-03-27",49.62867,49.697754,48.791019,48.911919,2363300,37.93914
"2012-03-28",48.825562,48.834198,47.720207,48.246979,1162800,37.423367
"2012-03-29",47.797928,48.359241,47.029362,48.307426,1853100,37.470257
"2012-03-30",48.825562,48.851467,48.03109,48.5924,1500900,37.691307
"2012-04-02",48.506046,49.792747,48.29879,49.326424,1695800,38.260658
"2012-04-03",49.075993,49.13644,47.547497,48.022453,2845700,37.24921
"2012-04-04",47.469776,47.746113,46.908463,47.150261,3300900,36.572693
"2012-04-05",46.899826,47.271156,46.243523,46.468048,2385000,36.043533
"2012-04-09",45.423141,46.338516,45.276337,45.915371,2067600,35.61483
"2012-04-10",45.915371,46.044907,44.80138,44.887737,2041900,34.817734
"2012-04-11",45.552677,45.949913,44.775475,44.835922,1568300,34.77755
"2012-04-12",44.879101,46.398964,44.870468,46.157169,2550600,35.802387
"2012-04-13",45.898102,46.096718,45.474957,45.561314,1930600,35.340199
"2012-04-16",45.725388,45.889465,44.810017,44.913643,1457300,34.837818
"2012-04-17",45.276337,46.243523,45.276337,46.148533,2066700,35.795692
"2012-04-18",46.044907,46.226254,45.682209,46.079449,1984600,35.7421
"2012-04-19",46.088081,46.96891,45.906734,46.632126,2856700,36.170788
"2012-04-20",46.830742,47.193436,46.096718,46.252159,2367900,35.87606
"2012-04-23",45.224525,45.820381,44.82729,45.716755,2482500,35.460773
