"","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"2015-11-18",82.470001,83.809998,82.050003,83.75,1534900,79.657501
"2015-11-19",84.139999,84.870003,83.949997,84.57,1808300,80.437416
"2015-11-20",84.82,85.370003,84.139999,84.400002,1786000,80.275726
"2015-11-23",84.410004,85.540001,84.300003,85.410004,1058600,81.236382
"2015-11-24",85.010002,86,84.720001,85.57,1996600,81.388565
"2015-11-25",85.75,86.080002,85.230003,85.400002,1232500,81.51265
"2015-11-27",85.470001,85.800003,85.129997,85.290001,775900,81.407646
"2015-11-30",85.190002,85.419998,84.099998,84.120003,1993100,80.290894
"2015-12-01",84.260002,85.07,83.769997,85.029999,1654300,81.15947
"2015-12-02",84.93,85.160004,83.720001,83.790001,1357500,79.975914
"2015-12-03",84.260002,84.449997,82.989998,83.830002,2391800,80.014107
"2015-12-04",84.010002,85.519997,83.82,85.43,1348600,81.541275
"2015-12-07",85.440002,87.57,85.110001,86.980003,2066300,83.020714
"2015-12-08",86.43,87.279999,85.849998,87.080002,2950700,83.11618
"2015-12-09",86.959999,87.989998,86.059998,86.239998,4321200,82.314392
"2015-12-10",86.510002,87.610001,86.050003,86.860001,2311000,82.906181
"2015-12-11",85.57,86.169998,83.699997,84.5,2970900,80.653603
"2015-12-14",84.550003,85.559998,84.150002,85.550003,2097100,81.655815
"2015-12-15",86.18,88,86.120003,87.480003,2331000,83.49794
"2015-12-16",87.879997,89.459999,87.230003,89.260002,2259100,85.196945
"2015-12-17",89.769997,89.93,88.860001,89.209999,2147200,85.149216
"2015-12-18",88.760002,88.879997,87.349998,87.410004,2237800,83.431152
"2015-12-21",88.160004,88.540001,87.489998,88.209999,1294900,84.194725
"2015-12-22",88.290001,88.849998,87.589996,88.650002,1274300,84.6147
"2015-12-23",89,89.379997,88.769997,89.360001,669000,85.292397
"2015-12-24",88.93,89.279999,88.32,88.800003,347000,84.757889
"2015-12-28",88.389999,88.839996,88.129997,88.660004,636100,84.624229
"2015-12-29",89.089996,89.629997,88.980003,89.400002,741900,85.330559
"2015-12-30",89.339996,89.620003,89.010002,89.029999,858500,84.977394
"2015-12-31",88.620003,89.150002,88.029999,88.059998,863100,84.051537
"2016-01-04",86.93,87.239998,86.120003,87.209999,1722400,83.24025
"2016-01-05",87.18,88.169998,86.910004,88.010002,1506000,84.003822
"2016-01-06",87.059998,87.220001,84.739998,85.089996,2759400,81.216743
"2016-01-07",83.519997,84.599998,83.010002,83.330002,2140400,79.53685
"2016-01-08",83.699997,84.400002,82.68,82.82,1738500,79.050072
"2016-01-11",83.370003,83.57,81.459999,82.879997,1968900,79.107338
"2016-01-12",83.519997,84.269997,83.059998,84.230003,1445600,80.395905
"2016-01-13",84.339996,84.82,82.809998,83.099998,1628300,79.317352
"2016-01-14",83.32,84.949997,82.870003,84.279999,2003500,80.443611
"2016-01-15",84.279999,84.279999,81.440002,82.349998,2146500,78.601463
"2016-01-19",83.410004,84.129997,82.879997,83.879997,2122200,80.061821
"2016-01-20",82.669998,83.550003,81.019997,82.93,2355600,79.15506
"2016-01-21",83.410004,84.110001,81.919998,83.300003,1840300,79.508232
"2016-01-22",84.510002,85.900002,84.279999,85.690002,1403700,81.789459
"2016-01-25",84.629997,85.139999,83.370003,83.470001,2124300,79.670494
"2016-01-26",84.389999,84.82,83.389999,83.589996,2090600,79.785027
"2016-01-27",83.550003,83.82,81.949997,82.400002,2431100,78.649193
"2016-01-28",82.900002,84.220001,82.889999,83.690002,1776400,79.880478
"2016-01-29",84.110001,85.389999,83.980003,85.25,2067700,81.369453
"2016-02-01",85.040001,85.93,84.309998,85.459999,2170500,81.569908
"2016-02-02",84.550003,85.519997,84.550003,85.019997,1525500,81.14994
"2016-02-03",85.360001,86.709999,84.080002,86.459999,2357500,82.524384
"2016-02-04",85.779999,87.650002,85.769997,87.010002,3181000,83.049355
"2016-02-05",87.389999,91,87.379997,90.989998,4459900,86.848183
"2016-02-08",89.809998,91.110001,88.080002,89.629997,3844600,85.550087
"2016-02-09",88,90.769997,87.989998,90.440002,3071700,86.323227
"2016-02-10",90.410004,90.879997,88.32,88.470001,2727200,84.442879
"2016-02-11",86.779999,87.25,86,86.739998,1858800,82.791634
"2016-02-12",87.230003,88.370003,86.559998,88.309998,1604700,84.290176
"2016-02-16",89.449997,90.309998,88.139999,88.620003,2201100,84.586067
"2016-02-17",88.980003,90.900002,88.709999,90.07,1971000,85.970062
"2016-02-18",89.980003,91.400002,89.419998,91.25,2093200,87.096352
"2016-02-19",91.059998,91.639999,90.150002,91.629997,1346700,87.459061
"2016-02-22",91.970001,92.5,91.349998,91.720001,1105600,87.54496
"2016-02-23",91.480003,92,90.910004,91.720001,1054500,87.54496
"2016-02-24",90.550003,92.199997,90.309998,92.019997,923200,87.831291
"2016-02-25",92.220001,92.699997,91.160004,92.68,816400,88.75058
"2016-02-26",92.919998,93.43,91.709999,91.790001,1042100,87.898323
"2016-02-29",91.620003,92.160004,91.230003,91.330002,1122400,87.457825
"2016-03-01",92.230003,92.800003,91.779999,92.400002,1064900,88.482468
"2016-03-02",92.129997,92.760002,91.349998,91.849998,1577000,87.95578
"2016-03-03",91.860001,92.400002,91.43,92.199997,1038700,88.290955
"2016-03-04",92.610001,93.059998,91.790001,92.550003,981600,88.626122
"2016-03-07",91.910004,92.389999,91.440002,91.629997,1022900,87.745117
"2016-03-08",91.529999,91.959999,90.730003,91.739998,1977400,87.850441
"2016-03-09",92.239998,93.099998,91.790001,92.199997,975000,88.290955
"2016-03-10",92.199997,92.699997,90.949997,91.769997,955200,87.879158
"2016-03-11",92.860001,93.269997,92.290001,93.110001,1061300,89.162361
"2016-03-14",93.089996,94.559998,92.739998,93.830002,1320100,89.851837
"2016-03-15",93.07,94.059998,92.989998,93.800003,1399800,89.82312
"2016-03-16",91.800003,93.32,91.550003,93.110001,1638200,89.162361
"2016-03-17",93.110001,94.129997,92.849998,93.949997,1027900,89.966751
"2016-03-18",93.739998,94.5,93.209999,94.18,2028100,90.187004
"2016-03-21",94.239998,94.639999,93.360001,94.129997,693700,90.139122
"2016-03-22",93.650002,93.75,92.599998,93.18,1273600,89.229401
"2016-03-23",93.489998,94.089996,93.25,93.379997,771900,89.420921
"2016-03-24",93.190002,93.440002,92.660004,93.269997,621700,89.315582
"2016-03-28",93.309998,93.900002,93.230003,93.599998,576800,89.631584
"2016-03-29",93.699997,94.389999,93.199997,94.169998,783600,90.177437
"2016-03-30",94.769997,94.93,94.349998,94.419998,855500,90.416809
"2016-03-31",94.150002,94.669998,93.949997,94.309998,1225000,90.311478
"2016-04-01",93.879997,95.730003,93.639999,95.650002,1132100,91.594666
"2016-04-04",95.800003,95.800003,94.839996,95.5,796600,91.451035
"2016-04-05",95.379997,95.900002,94.900002,95.099998,743300,91.067993
"2016-04-06",95.120003,95.720001,94.949997,95.68,658200,91.623398
"2016-04-07",95.089996,95.099998,93.5,94.540001,1491500,90.531746
"2016-04-08",95.019997,95.389999,94.580002,95.209999,943900,91.173309
"2016-04-11",95.730003,96.199997,95.120003,95.25,794100,91.211639
"2016-04-12",95.089996,95.690002,94.510002,94.730003,1252600,90.713692
"2016-04-13",95.25,95.25,94.260002,94.519997,1173000,90.512558
"2016-04-14",94.610001,95.300003,94.150002,94.709999,1066700,90.694542
"2016-04-15",94.82,94.989998,94.080002,94.949997,1210600,90.924347
"2016-04-18",94.900002,95.970001,94.629997,95.779999,962800,91.719147
"2016-04-19",96.419998,97.080002,96.059998,96.949997,1286300,92.839546
"2016-04-20",96.849998,97.330002,96.540001,96.57,1198300,92.475655
"2016-04-21",96.040001,96.25,93.690002,93.889999,1631200,89.909294
"2016-04-22",93.529999,93.959999,91.959999,93.949997,1978400,89.966751
"2016-04-25",93.529999,94.790001,93.519997,94.720001,1451900,90.704102
"2016-04-26",94.720001,95.879997,94.379997,95.690002,1430500,91.63298
"2016-04-27",95.709999,96.800003,95.470001,96.169998,1670500,92.092621
"2016-04-28",95.669998,97.459999,95.470001,97.120003,1487600,93.00235
"2016-04-29",96.690002,96.849998,95.309998,95.870003,1591200,91.805351
"2016-05-02",95.860001,97.480003,95.68,97.129997,2274600,93.011925
"2016-05-03",94.230003,95.480003,93.019997,93.290001,3521600,89.334724
"2016-05-04",92.5,93.419998,91.919998,93.150002,2444700,89.200645
"2016-05-05",93.129997,94.260002,92.970001,93.279999,1222800,89.325157
"2016-05-06",93.169998,94.120003,92.059998,93.989998,1785600,90.005051
"2016-05-09",94.220001,95.029999,93.360001,93.739998,1532100,89.76564
"2016-05-10",94.230003,95.580002,94.169998,95.540001,1900900,91.489342
"2016-05-11",95.029999,95.220001,94.379997,94.93,2064500,90.905205
"2016-05-12",95.43,95.860001,93.720001,94.610001,1451500,90.598778
"2016-05-13",94.220001,94.32,92.379997,92.660004,1689100,88.731445
"2016-05-16",92.720001,93.199997,92.559998,92.790001,1010500,88.855919
"2016-05-17",92.660004,92.980003,91.599998,92.019997,1641200,88.118568
"2016-05-18",91.879997,92.120003,90.129997,90.5,1889000,86.663025
"2016-05-19",90.040001,91.089996,89.839996,91.010002,1651300,87.15139
"2016-05-20",91.309998,91.309998,90.139999,90.480003,1759200,86.643867
"2016-05-23",90.339996,91.089996,90.139999,90.730003,1299600,86.883286
"2016-05-24",91.309998,92.610001,90.43,92.139999,1568500,88.233498
"2016-05-25",92.209999,92.75,92.010002,92.040001,1230400,88.137749
"2016-05-26",92.120003,92.260002,91.43,91.440002,1094900,87.849518
"2016-05-27",91.790001,93.010002,91.529999,92,1450000,88.38752
"2016-05-31",92.32,92.730003,91.410004,91.779999,1713700,88.176178
"2016-06-01",91.589996,92.989998,91.360001,92.989998,1761700,89.338654
"2016-06-02",92.739998,93.349998,92.599998,93.199997,1019600,89.54039
"2016-06-03",93.220001,93.879997,92.879997,93.07,1290900,89.415512
"2016-06-06",93.089996,93.589996,92.629997,93.059998,1308800,89.405899
"2016-06-07",93.349998,93.769997,92.970001,93.120003,1170600,89.463554
"2016-06-08",93.300003,93.529999,92.82,92.879997,1088300,89.232971
"2016-06-09",92.410004,92.709999,91.849998,92.279999,1669500,88.656525
"2016-06-10",91.510002,92.059998,91.120003,91.550003,1679400,87.955185
"2016-06-13",91.769997,92.279999,91.239998,91.290001,1269200,87.705406
"2016-06-14",90.879997,91.760002,90.230003,91.449997,1216700,87.859116
"2016-06-15",91.519997,92.169998,90.800003,91.010002,1079200,87.436394
"2016-06-16",90.970001,91.870003,90.620003,91.709999,1395700,88.10891
"2016-06-17",91.779999,92.269997,91.339996,91.940002,1646000,88.32988
"2016-06-20",92.849998,93.809998,92.620003,93.080002,1690200,89.42511
"2016-06-21",93.300003,93.690002,92.760002,93.099998,1564200,89.444305
"2016-06-22",93.360001,94.330002,93.050003,93.589996,1166700,89.91507
"2016-06-23",94.050003,95,93.980003,94.949997,1564100,91.22168
"2016-06-24",92.529999,92.870003,89.669998,89.730003,3222200,86.206665
"2016-06-27",89.419998,89.419998,87.110001,87.239998,2277000,83.81443
"2016-06-28",88.389999,88.669998,87.080002,88.190002,2476800,84.727135
"2016-06-29",88.760002,89.970001,88.529999,89.709999,2504600,86.187424
"2016-06-30",89.739998,91.089996,89.650002,91.019997,2718700,87.445992
"2016-07-01",91.25,92.419998,91.160004,91.82,1541000,88.214592
"2016-07-05",91.449997,92.160004,91.029999,91.32,1685400,87.734222
"2016-07-06",90.739998,91.279999,90.309998,91.029999,1536000,87.455597
"2016-07-07",91,91.75,91,91.550003,1111900,87.955185
"2016-07-08",92,93.169998,91.830002,93.010002,1283000,89.357872
"2016-07-11",92.690002,93.5,92.660004,93.279999,839800,89.617264
"2016-07-12",93.290001,93.589996,92.769997,93.290001,1206000,89.626869
"2016-07-13",93.279999,93.580002,92.940002,93.300003,869500,89.636482
"2016-07-14",93.690002,94.279999,93.529999,94.029999,1199900,90.337807
"2016-07-15",94.529999,94.940002,94.139999,94.400002,1098300,90.693291
"2016-07-18",94.389999,94.389999,93.589996,93.970001,1200900,90.280159
"2016-07-19",93.410004,93.760002,93.120003,93.489998,856900,89.819
"2016-07-20",93.489998,94.07,93.32,93.5,832400,89.828629
"2016-07-21",93.220001,93.629997,92.639999,92.860001,1004100,89.213753
"2016-07-22",93.059998,93.339996,92.870003,93.230003,716100,89.569221
"2016-07-25",92.980003,93.25,92.489998,93.169998,741000,89.511589
"2016-07-26",93.07,94.050003,92.760002,93.050003,909400,89.396294
"2016-07-27",93.040001,93.040001,92.129997,92.410004,1097400,88.781425
"2016-07-28",92.559998,92.879997,92.010002,92.110001,1273700,88.493202
"2016-07-29",91.900002,93.150002,91.900002,92.900002,1097000,89.252174
"2016-08-01",92.809998,94.220001,92.809998,93.43,1184800,89.761368
"2016-08-02",93.730003,94.040001,92.739998,93.269997,1254600,89.607658
"2016-08-03",93.050003,93.889999,92.669998,93.839996,1410700,90.155281
"2016-08-04",93.790001,94.269997,93.32,93.68,1721400,90.001549
"2016-08-05",93.669998,94.190002,92.489998,93.580002,1760300,89.905487
"2016-08-08",93.57,93.639999,93.110001,93.290001,1260100,89.626869
"2016-08-09",93.489998,94.059998,93.309998,93.339996,990100,89.674904
"2016-08-10",93.290001,93.410004,92.720001,92.910004,1282500,89.261803
"2016-08-11",92.959999,93.239998,91.760002,92.529999,2074600,88.896713
"2016-08-12",92.639999,93.639999,92.169998,93.099998,1471000,89.444305
"2016-08-15",93.089996,93.82,93.07,93.199997,1406500,89.54039
"2016-08-16",92.769997,92.959999,91.949997,92.419998,1412500,88.791039
"2016-08-17",92.639999,93.199997,92.080002,93.019997,2013800,89.367477
"2016-08-18",93.18,95.379997,92.959999,95.099998,3520700,91.365791
"2016-08-19",91.889999,93.25,91.059998,91.730003,5640800,88.12812
"2016-08-22",90.889999,92.949997,90.099998,91.379997,2744700,87.791862
"2016-08-23",91.650002,92.269997,91.449997,91.57,1383000,87.974411
"2016-08-24",91.370003,91.57,90.190002,90.5,2038100,86.946411
"2016-08-25",90.559998,91.769997,90.300003,91.230003,1419400,87.647774
"2016-08-26",91.190002,91.809998,90.260002,90.910004,1471000,87.340324
"2016-08-29",90.650002,91.18,90.589996,90.860001,954300,87.581299
"2016-08-30",90.830002,90.980003,89.769997,89.870003,1373900,86.627029
"2016-08-31",89.739998,89.879997,88.75,89.230003,2352300,86.010124
"2016-09-01",89.43,89.5,88.339996,88.949997,1998200,85.740204
"2016-09-02",89.589996,90,89.410004,89.620003,1018700,86.386063
"2016-09-06",89.510002,90.099998,88.709999,89.470001,1289600,86.241478
"2016-09-07",89.110001,89.220001,88,88.209999,2276800,85.026932
"2016-09-08",88,88.540001,87.5,88.089996,2946000,84.911255
"2016-09-09",87.150002,88.019997,86.849998,87.550003,3693500,84.390732
"2016-09-12",87.540001,88.889999,87.25,88.769997,2384900,85.566704
"2016-09-13",88.050003,88.25,87.050003,87.839996,2478300,84.670273
"2016-09-14",88.059998,88.620003,87.290001,87.510002,1266300,84.352188
"2016-09-15",87.57,88.110001,87.050003,87.860001,1473400,84.689552
"2016-09-16",87.489998,88.029999,87.309998,87.720001,1752600,84.554604
"2016-09-19",88.080002,88.480003,87.370003,87.379997,1236200,84.226875
"2016-09-20",87.849998,88.190002,87.290001,87.300003,1242200,84.149757
"2016-09-21",87.410004,88.339996,87.089996,88.25,1424300,85.065475
"2016-09-22",88.709999,89.169998,88.419998,88.739998,1317500,85.537781
"2016-09-23",88.389999,88.779999,88.150002,88.150002,1289000,84.969086
"2016-09-26",87.760002,88.699997,87.730003,88.32,1758700,85.132935
"2016-09-27",88.529999,89.589996,88.370003,89.389999,1726100,86.16433
"2016-09-28",89.449997,89.760002,88.019997,88.449997,1569800,85.258255
"2016-09-29",88.339996,88.5,86.57,86.870003,1771600,83.735275
"2016-09-30",87.139999,88.900002,87.139999,88.559998,1952500,85.364288
"2016-10-03",88.410004,88.559998,87.529999,88.07,1219500,84.89196
"2016-10-04",88.43,88.459999,87.209999,87.43,901400,84.275055
"2016-10-05",87.459999,88.150002,87.339996,87.949997,1274100,84.776299
"2016-10-06",87.769997,88.739998,87.699997,88.309998,1049000,85.123329
"2016-10-07",88.269997,88.519997,87.260002,87.830002,763700,84.660645
"2016-10-10",88.220001,88.449997,87.389999,87.529999,1246500,84.37146
"2016-10-11",87.339996,87.669998,87,87.279999,1361400,84.13047
"2016-10-12",87.519997,88.580002,87.230003,88.18,1377000,84.998009
"2016-10-13",87.370003,88.529999,87.129997,88.150002,1227600,84.969086
"2016-10-14",87.489998,88.489998,87.18,87.330002,2200200,84.17868
"2016-10-17",87.199997,88.010002,87.199997,87.540001,1300800,84.381104
"2016-10-18",88,88.089996,87.580002,87.669998,1107700,84.506401
"2016-10-19",87.599998,87.889999,87.209999,87.599998,1184800,84.438927
"2016-10-20",87.419998,87.690002,86.150002,86.300003,1729800,83.185852
"2016-10-21",86.089996,86.620003,85.449997,86.510002,1527300,83.388268
"2016-10-24",86.440002,86.75,86.209999,86.629997,1616800,83.503937
"2016-10-25",86.739998,87.019997,86.110001,86.18,1254600,83.070175
"2016-10-26",85.889999,86.239998,85.580002,85.760002,1488200,82.665337
"2016-10-27",86.120003,86.139999,85.279999,85.919998,1035300,82.819557
"2016-10-28",86.129997,86.919998,86.010002,86.410004,1420000,83.291878
"2016-10-31",86.510002,87.720001,86.389999,87.129997,1762500,83.985893
"2016-11-01",87.349998,87.57,85.82,86.300003,1980600,83.185852
"2016-11-02",83.269997,84.629997,81.160004,81.599998,6825100,78.655441
"2016-11-03",81.309998,81.43,79.440002,79.57,3706300,76.698708
"2016-11-04",79.599998,80.459999,79.010002,79.019997,1907000,76.168556
"2016-11-07",80.07,80.769997,79.199997,80.559998,1683100,77.652977
"2016-11-08",80.449997,81.019997,80.139999,80.309998,1959100,77.411995
"2016-11-09",78.900002,80.519997,77.739998,80.389999,2496100,77.489113
"2016-11-10",80.160004,80.190002,78.099998,78.209999,2854100,75.387764
"2016-11-11",78.019997,78.989998,77.120003,78.360001,2290400,75.532356
"2016-11-14",78.330002,78.360001,77.190002,77.599998,1971000,74.799805
"2016-11-15",78.169998,78.989998,77.610001,77.75,2839600,74.944374
"2016-11-16",77.629997,77.809998,76.650002,77.010002,2253500,74.231079
"2016-11-17",77.480003,78.589996,76.839996,78.110001,2315400,75.291382
"2016-11-18",77.860001,78.040001,77.370003,77.410004,2023100,74.616653
"2016-11-21",77.410004,78.220001,77.410004,77.82,1330800,75.011856
"2016-11-22",77.900002,78.029999,77.459999,77.730003,1686000,74.925095
"2016-11-23",77.610001,78.400002,77.610001,77.779999,1205200,74.973289
"2016-11-25",78,78.779999,78,78.650002,833900,75.811913
"2016-11-28",78.169998,79.300003,77.870003,78.440002,1571700,75.937767
"2016-11-29",78.57,79.040001,78.239998,78.610001,1648200,76.102333
"2016-11-30",78.830002,79.629997,77.669998,77.699997,2557600,75.221359
"2016-12-01",77.43,77.559998,75.300003,75.910004,2188500,73.488457
"2016-12-02",76.120003,76.720001,75.68,75.839996,2007400,73.420692
"2016-12-05",76.379997,77.620003,76,77.160004,2759700,74.698593
"2016-12-06",77.410004,77.599998,76.849998,77.459999,2510000,74.989006
"2016-12-07",77.830002,79.010002,77.529999,78.330002,2564500,75.831261
"2016-12-08",78.5,79.32,78.300003,79.290001,2054600,76.760643
"2016-12-09",79.410004,79.849998,79.169998,79.709999,1618800,77.167252
"2016-12-12",79.699997,79.709999,77.839996,78.230003,2808800,75.734459
"2016-12-13",78.339996,79.279999,78.339996,78.730003,2195100,76.218498
"2016-12-14",78.790001,79.370003,77.800003,77.959999,3106900,75.473053
"2016-12-15",77.900002,78.540001,76.989998,77.580002,3175900,75.105179
"2016-12-16",76.980003,77.489998,76.029999,76.129997,4157000,73.701447
