"","GILD.Open","GILD.High","GILD.Low","GILD.Close","GILD.Volume","GILD.Adjusted"
"2006-09-05",15.9,15.9,15.635,15.715,10045200,14.024915
"2006-09-06",15.64,15.715,15.235,15.385,18121600,13.730404
"2006-09-07",15.4325,15.6,15.3575,15.455,14937200,13.792876
"2006-09-08",15.465,16.025,15.445,15.9225,15478800,14.210097
"2006-09-11",15.825,15.905,15.6575,15.8625,15020000,14.156551
"2006-09-12",15.88,15.9975,15.625,15.96,12870000,14.243565
"2006-09-13",15.9175,15.9625,15.7875,15.925,9522400,14.212328
"2006-09-14",15.9025,15.985,15.805,15.8725,8567200,14.165476
"2006-09-15",15.96,16.227501,15.945,16.1875,23421600,14.446596
"2006-09-18",16.195,16.35,16.0525,16.205,13006800,14.462215
"2006-09-19",16.2125,16.272499,16.1075,16.24,12384000,14.49345
"2006-09-20",16.2125,16.415001,16.137501,16.237499,18344400,14.491219
"2006-09-21",16.25,16.280001,16.0525,16.059999,14354000,14.332809
"2006-09-22",16.075001,16.275,16.025,16.195,15688400,14.453291
"2006-09-25",16.3125,16.5425,16.125,16.5425,14205600,14.763418
"2006-09-26",16.4825,16.709999,16.424999,16.695,16566400,14.899517
"2006-09-27",16.7225,16.8475,16.540001,16.8325,18659600,15.02223
"2006-09-28",16.862499,17.157499,16.855,17.157499,17240800,15.312279
"2006-09-29",17.129999,17.317499,17,17.192499,16541200,15.343513
"2006-10-02",16.2325,16.4175,15.9475,16.07,60339200,14.341736
"2006-10-03",16.075001,16.137501,15.38,15.5075,46614800,13.839729
"2006-10-04",15.4825,16.2325,15.475,15.995,36583200,14.2748
"2006-10-05",16.065001,16.397499,16.01,16.327499,20601200,14.57154
"2006-10-06",16.352501,16.415001,16.200001,16.3375,12168400,14.580467
"2006-10-09",16.3375,16.379999,16.15,16.295,9860400,14.542536
"2006-10-10",16.4125,16.4125,16.0175,16.2425,11680800,14.495682
"2006-10-11",16.145,16.360001,16.025,16.327499,13802400,14.57154
"2006-10-12",16.375,16.775,16.237499,16.7125,19231200,14.915136
"2006-10-13",16.627501,16.8025,16.592501,16.7225,13654000,14.924061
"2006-10-16",16.68,16.915001,16.6,16.877501,12228800,15.06239
"2006-10-17",17.0175,17.16,16.77,17,14333200,15.171716
"2006-10-18",17.09,17.262501,16.9275,16.93,23216000,15.109246
"2006-10-19",16.99,17.1875,16.9,17.075001,22601200,15.238653
"2006-10-20",17.155001,17.25,16.940001,17.247499,19693200,15.392596
"2006-10-23",17.1675,17.407499,17.059999,17.344999,12431200,15.479609
"2006-10-24",17.3125,17.3375,17.01,17.16,11304400,15.31451
"2006-10-25",17.0975,17.1875,16.780001,16.987499,15327600,15.160563
"2006-10-26",16.942499,17.352501,16.85,17.3375,9901200,15.472917
"2006-10-27",17.237499,17.3225,17.0075,17.045,9563600,15.211878
"2006-10-30",17,17.27,16.9375,17.2425,12896800,15.388137
"2006-10-31",17.299999,17.4625,17.127501,17.225,11517600,15.372516
"2006-11-01",17.275,17.365,16.754999,16.895,14220400,15.078011
"2006-11-02",16.895,17.0425,16.6675,17.002501,14150400,15.17395
"2006-11-03",16.965,17.0625,16.7875,16.965,9480800,15.14048
"2006-11-06",16.997499,17.3375,16.997499,17.205,11286400,15.354669
"2006-11-07",17.147499,17.475,17.0425,17.4375,13219200,15.56216
"2006-11-08",17.3225,17.375,17.032499,17.245001,11434000,15.390363
"2006-11-09",17.355,17.355,16.6875,16.764999,14309600,14.961992
"2006-11-10",16.7675,16.84,16.5875,16.834999,12113600,15.02446
"2006-11-13",16.805,16.897499,16.5975,16.7675,9296400,14.964221
"2006-11-14",16.65,16.932501,16.625,16.9,11048000,15.082469
"2006-11-15",16.885,17.1875,16.852501,16.967501,15305600,15.142715
"2006-11-16",17.049999,17.23,17.0275,17.07,10360400,15.23419
"2006-11-17",17.01,17.360001,17.01,17.3575,17662800,15.490771
"2006-11-20",17.3375,17.5,17.0625,17.225,15781200,15.372516
"2006-11-21",17.3475,17.3475,16.825001,16.877501,12465600,15.06239
"2006-11-22",16.8825,16.9,16.467501,16.637501,15165600,14.8482
"2006-11-24",16.512501,16.700001,16.4725,16.5375,4490400,14.758955
"2006-11-27",16.502501,16.5375,16.200001,16.299999,14337200,14.546996
"2006-11-28",16.299999,16.57,16.227501,16.532499,14147600,14.754493
"2006-11-29",16.49,16.695,16.405001,16.6875,12729200,14.892823
"2006-11-30",16.717501,16.717501,16.43,16.49,9493200,14.716564
"2006-12-01",16.57,16.625,16.0275,16.305,19147200,14.551461
"2006-12-04",16.4125,17.0175,16.3575,16.905001,19098000,15.086934
"2006-12-05",16.9,17,16.75,16.924999,17634000,15.10478
"2006-12-06",16.98,17.035,16.795,17.025,11864000,15.194025
"2006-12-07",17.049999,17.057501,16.637501,16.719999,13051600,14.921829
"2006-12-08",16.5,16.860001,16.395,16.530001,12613200,14.752266
"2006-12-11",16.397499,16.5375,16.305,16.4375,8524400,14.669711
"2006-12-12",16.4025,16.5275,16.3025,16.315001,13942000,14.560387
"2006-12-13",16.2875,16.3475,15.9375,15.9925,19809200,14.272568
"2006-12-14",15.9925,16.237499,15.78,15.8375,21914000,14.134238
"2006-12-15",16.014999,16.172501,15.7775,16.122499,27668800,14.388588
"2006-12-18",16.1075,16.215,15.8825,15.9475,10866000,14.232409
"2006-12-19",15.93,16.2325,15.8025,16.16,13602800,14.422056
"2006-12-20",16.3125,16.495001,16.1775,16.190001,20335600,14.448831
"2006-12-21",16.2425,16.4625,16.184999,16.342501,20901600,14.584928
"2006-12-22",16.342501,16.4125,15.98,16.125,10743200,14.39082
"2006-12-26",16.18,16.299999,16.032499,16.2775,5977200,14.526917
"2006-12-27",16.422501,16.555,16.3375,16.5075,10388800,14.732182
"2006-12-28",16.4575,16.522499,16.174999,16.3375,8839200,14.580467
"2006-12-29",16.307501,16.459999,16.1875,16.2325,7876800,14.486759
"2007-01-03",16.32,16.535,15.48,15.7875,33461200,14.089618
"2007-01-04",15.78,16.157499,15.6175,16.047501,18666400,14.321654
"2007-01-05",16.055,16.205,15.9625,16.0525,14022000,14.326118
"2007-01-08",15.995,16.084999,15.8775,16.057501,12984000,14.330578
"2007-01-09",16.237499,16.377501,16.129999,16.252501,20593600,14.504609
"2007-01-10",16.1625,16.2425,16.012501,16.172501,12706800,14.433212
"2007-01-11",16.247499,16.5625,16.1775,16.559999,17697600,14.779035
"2007-01-12",16.450001,16.622499,16.4475,16.540001,15242800,14.761189
"2007-01-16",16.5425,16.620001,16.4625,16.5875,14289600,14.803579
"2007-01-17",16.559999,16.647499,16.4125,16.5975,18442800,14.812505
"2007-01-18",16.674999,16.745001,16.317499,16.540001,14631200,14.761189
"2007-01-19",16.467501,16.6775,16.344999,16.395,12762000,14.631781
"2007-01-22",16.375,16.42,16.030001,16.0625,15188000,14.33504
"2007-01-23",16.065001,16.16,15.8625,15.96,13597200,14.243565
"2007-01-24",15.9075,16.127501,15.9075,16.0625,12464800,14.33504
"2007-01-25",16.0275,16.0625,15.7975,15.8525,15518800,14.147625
"2007-01-26",15.8625,15.9225,15.6,15.6825,23048000,13.995909
"2007-01-29",15.6625,15.99,15.6075,15.7975,15867600,14.09854
"2007-01-30",15.8125,15.9075,15.73,15.8675,12757600,14.161011
"2007-01-31",16.025,16.33,15.7775,16.08,24699600,14.350659
"2007-02-01",17.4625,17.98,17.377501,17.8825,74481200,15.959306
"2007-02-02",17.75,17.975,17.559999,17.6675,28588000,15.767432
"2007-02-05",17.6625,17.709999,17.487499,17.504999,18828800,15.6224
"2007-02-06",17.497499,17.612499,17.4175,17.5825,18983200,15.691569
"2007-02-07",17.780001,18.3125,17.7325,18.059999,31304000,16.117718
"2007-02-08",18.014999,18.1325,17.895,18.040001,13833600,16.099869
"2007-02-09",17.8675,18.067499,17.702499,17.790001,19386800,15.876754
"2007-02-12",17.762501,17.865,17.559999,17.702499,10948000,15.798665
"2007-02-13",17.7425,17.8675,17.6075,17.6425,14736800,15.745117
"2007-02-14",17.735001,17.934999,17.627501,17.93,16182000,16.001696
"2007-02-15",17.879999,18.067499,17.8225,18.047501,14607200,16.106565
"2007-02-16",18.0425,18.125,17.895,18.014999,13825200,16.077555
"2007-02-20",18.182501,18.24,17.895,18.172501,14271600,16.218119
"2007-02-21",18.209999,18.59,18.209999,18.557501,21812000,16.561716
"2007-02-22",18.549999,18.6875,18.275,18.514999,13809200,16.523781
"2007-02-23",18.549999,18.615,18.225,18.407499,9770800,16.427845
"2007-02-26",18.610001,18.7425,18.25,18.512501,12863600,16.521551
"2007-02-27",18.35,18.35,17.5,17.645,30714000,15.74735
"2007-02-28",17.387501,18.0175,17.387501,17.889999,27783600,15.966
"2007-03-01",17.5625,17.897499,17.275,17.647499,30936800,15.74958
"2007-03-02",17.5875,17.875,17.440001,17.610001,18421600,15.716116
"2007-03-05",17.4375,17.852501,17.3325,17.497499,17417200,15.615713
"2007-03-06",17.5875,17.805,17.397499,17.68,17934400,15.778584
"2007-03-07",17.5875,17.672501,17.49,17.5175,15337200,15.633561
"2007-03-08",17.655001,17.7425,17.450001,17.514999,12599200,15.631331
"2007-03-09",17.692499,17.737499,17.4375,17.565001,11760800,15.675952
"2007-03-12",17.4625,17.747499,17.4025,17.705,12385600,15.800898
"2007-03-13",17.522499,17.692499,17.2075,17.2075,16384800,15.356901
"2007-03-14",17.219999,17.432501,17.0725,17.389999,17505200,15.519772
"2007-03-15",17.415001,17.557501,17.34,17.530001,14900000,15.644717
"2007-03-16",17.465,17.57,17.275,17.385,22675200,15.515314
"2007-03-19",17.495001,17.817499,17.3675,17.692499,13022800,15.789741
"2007-03-20",18.0625,18.395,18.0625,18.202499,27260800,16.244896
"2007-03-21",18.2125,18.602501,18.014999,18.602501,25686400,16.601873
"2007-03-22",18.709999,18.725,18.532499,18.682501,20185600,16.673269
"2007-03-23",18.725,18.872499,18.592501,18.645,20673200,16.639803
"2007-03-26",18.6075,18.862499,18.352501,18.825001,15195200,16.800442
"2007-03-27",18.752501,18.825001,18.627501,18.75,11868400,16.733515
"2007-03-28",18.6775,18.907499,18.5725,18.76,14098000,16.742434
"2007-03-29",18.915001,19.0725,18.83,19.0625,18065200,17.0124
"2007-03-30",19.02,19.27,18.8825,19.125,16267600,17.068182
"2007-04-02",19.227501,19.272499,18.934999,19.127501,10138800,17.070412
"2007-04-03",19.2575,19.5,19.1,19.475,11279600,17.380541
"2007-04-04",19.495001,19.5625,19.35,19.485001,12250000,17.389465
"2007-04-05",19.3825,19.627501,19.3825,19.58,10428000,17.474251
"2007-04-09",19.4375,19.549999,19.325001,19.424999,15048400,17.335915
"2007-04-10",19.362499,19.625,19.254999,19.32,16879200,17.242212
"2007-04-11",19.3025,19.385,18.9625,19.174999,16884800,17.112801
"2007-04-12",19.24,19.83,19.174999,19.747499,19768800,17.623735
"2007-04-13",19.815001,19.8375,19.459999,19.605,13474400,17.496563
"2007-04-16",19.68,19.940001,19.605,19.924999,15571600,17.782143
"2007-04-17",19.870001,19.99,19.7775,19.84,15038400,17.706285
"2007-04-18",19.809999,19.907499,19.5,19.6075,22090400,17.498795
"2007-04-19",19.9,20.657499,19.6675,20.4275,39368400,18.230602
"2007-04-20",20.657499,20.75,20.4625,20.5975,21096800,18.382322
"2007-04-23",20.627501,21.032499,20.627501,20.797501,26818000,18.560814
"2007-04-24",20.7875,20.952499,20.665001,20.842501,18571600,18.600973
"2007-04-25",20.8325,21.067499,20.602501,21.055,21923200,18.790615
"2007-04-26",20.9825,21.055,20.860001,20.995001,14198800,18.73707
"2007-04-27",20.9725,21.012501,20.352501,20.465,24223600,18.264067
"2007-04-30",20.469999,20.620001,20.1875,20.43,21806800,18.232832
"2007-05-01",20.497499,20.6625,20.395,20.645,18251200,18.424713
"2007-05-02",20.68,21.012501,20.557501,20.852501,23016000,18.609896
"2007-05-03",20.905001,20.985001,20.719999,20.8025,11734800,18.565271
"2007-05-04",20.85,21.025,20.612499,20.780001,10452800,18.545193
"2007-05-07",20.752501,20.977501,20.705,20.74,7425600,18.509501
"2007-05-08",20.725,20.780001,20.4575,20.705,13862800,18.478262
"2007-05-09",20.83,21.040001,20.6975,20.7675,14957200,18.534031
"2007-05-10",20.6675,20.702499,20.1625,20.2575,14438000,18.078886
"2007-05-11",20.275,20.684999,20.27,20.535,15459200,18.326538
"2007-05-14",20.5525,20.7225,20.3025,20.424999,12825200,18.228369
"2007-05-15",20.522499,20.795,20.387501,20.459999,16963600,18.259605
"2007-05-16",20.5825,20.997499,20.477501,20.997499,18181200,18.7393
"2007-05-17",20.995001,21.112499,20.7075,20.7325,13160800,18.502796
"2007-05-18",20.7425,20.965,20.4925,20.754999,13230000,18.522879
"2007-05-21",20.705,20.834999,20.567499,20.674999,11449600,18.451483
"2007-05-22",20.7675,21.112499,20.6075,20.93,12098400,18.679064
"2007-05-23",20.9025,21.1175,20.627501,20.6425,17005200,18.422478
"2007-05-24",20.690001,20.762501,20.3125,20.5825,15988400,18.368933
"2007-05-25",20.6175,20.695,20.4025,20.434999,10074800,18.237295
"2007-05-29",20.3575,20.525,20.264999,20.49,8858000,18.286385
"2007-05-30",20.4575,20.674999,20.195,20.565001,16941200,18.353315
"2007-05-31",20.540001,20.8925,20.514999,20.692499,15461200,18.4671
"2007-06-01",20.692499,20.887501,20.6525,20.75,9448400,18.518419
"2007-06-04",20.645,21.002501,20.5875,20.945,13974400,18.692448
"2007-06-05",20.9575,20.995001,20.5625,20.8225,13372000,18.583118
"2007-06-06",20.42,20.575001,20.35,20.352501,20388000,18.16367
"2007-06-07",20.262501,20.334999,19.555,19.645,27385600,17.532253
"2007-06-08",19.559999,19.862499,19.49,19.75,18299600,17.625967
"2007-06-11",19.657499,20.065001,19.627501,19.805,13803200,17.675055
"2007-06-12",19.934999,20.0625,19.672501,19.73,15662000,17.608116
"2007-06-13",19.762501,20.084999,19.7125,20.084999,16784400,17.924938
"2007-06-14",20.049999,20.297501,20.012501,20.16,13992000,17.991871
"2007-06-15",20.309999,20.5425,20.120001,20.2075,26931200,18.034264
"2007-06-18",20.4825,20.5,20.025,20.127501,17433200,17.962868
"2007-06-19",20.067499,20.2225,19.885,20.200001,13902400,18.027571
"2007-06-20",20.174999,20.2125,19.754999,19.775,15165600,17.648277
"2007-06-21",19.7775,19.932501,19.695,19.8375,10457200,17.704054
"2007-06-22",19.754999,19.872499,19.365,19.620001,18750000,17.509945
"2007-06-25",19.725,19.860001,19.26,19.360001,14433600,17.277908
"2007-06-26",19.51,19.65,19.25,19.4,14594000,17.313604
"2007-06-27",19.42,19.93,19.299999,19.9,17103000,17.759832
"2007-06-28",19.924999,19.995001,19.74,19.795,12012200,17.666128
"2007-06-29",19.799999,19.870001,19.190001,19.4,13077600,17.313604
"2007-07-02",19.495001,19.84,19.48,19.67,10252800,17.554567
"2007-07-03",19.725,19.775,19.440001,19.525,4730000,17.425167
"2007-07-05",19.375,19.535,19.275,19.49,9348400,17.393927
"2007-07-06",19.495001,19.605,19.305,19.559999,7689600,17.456396
"2007-07-09",20,20.004999,19.68,19.684999,15772200,17.567953
"2007-07-10",19.75,20.045,19.690001,19.93,14950600,17.786604
"2007-07-11",19.875,20,19.705,19.860001,15784400,17.724134
"2007-07-12",19.889999,19.969999,19.59,19.969999,14977000,17.822302
"2007-07-13",19.85,20,19.690001,19.98,8161400,17.83123
"2007-07-16",19.875,19.915001,19.455,19.809999,16875000,17.67951
"2007-07-17",19.855,19.889999,19.514999,19.615,16191200,17.50548
"2007-07-18",19.565001,19.785,19.465,19.67,18993600,17.554567
"2007-07-19",20,20.325001,19.75,20.209999,19784400,18.036489
"2007-07-20",20.01,20.030001,18.98,19.375,36433400,17.291298
"2007-07-23",19.594999,19.684999,18.805,19,25818600,16.956625
"2007-07-24",18.725,19.264999,18.725,18.93,31844800,16.894154
"2007-07-25",19.004999,19.040001,18.620001,18.959999,23935600,16.920925
"2007-07-26",18.674999,18.940001,18.309999,18.635,29911000,16.630878
"2007-07-27",18.700001,19.030001,18.48,18.48,18471000,16.49255
"2007-07-30",18.625,18.780001,18.35,18.709999,16352800,16.697811
"2007-07-31",18.91,19.25,18.605,18.615,19867600,16.613031
"2007-08-01",18.504999,18.950001,18.23,18.549999,16272200,16.555017
"2007-08-02",18.559999,18.93,18.275,18.855,15988600,16.827219
"2007-08-03",18.955,18.985001,18.465,18.465,12866400,16.479164
"2007-08-06",18.549999,19.094999,18.424999,19.075001,16636600,17.023556
"2007-08-07",18.85,19.125,18.615,18.93,15077800,16.894154
"2007-08-08",18.98,19.24,18.725,19.209999,14469200,17.144039
"2007-08-09",19.145,19.299999,18.629999,18.655001,18033000,16.648726
"2007-08-10",18.440001,18.9,18.245001,18.530001,16336200,16.537176
"2007-08-13",18.305,18.885,18.25,18.705,11473800,16.693352
"2007-08-14",18.799999,19.110001,18.700001,18.834999,11976400,16.809368
"2007-08-15",18.82,19.475,18.82,18.905001,15608600,16.871838
"2007-08-16",18.700001,19.424999,18.52,18.799999,20718200,16.778131
"2007-08-17",18.805,19.16,18.575001,19,17190400,16.956625
"2007-08-20",18.93,19,18.549999,18.91,9521400,16.876305
"2007-08-21",18.790001,19.004999,18.700001,18.865,6661800,16.836143
"2007-08-22",19.045,19.065001,18.57,18.745001,12436800,16.729046
"2007-08-23",18.969999,18.969999,18.5,18.59,11692600,16.590717
"2007-08-24",18.605,18.795,18.315001,18.645,11202200,16.639803
"2007-08-27",18.545,18.700001,18.35,18.365,8567000,16.389919
"2007-08-28",18.27,18.365,17.834999,17.834999,14815000,15.916911
"2007-08-29",17.915001,18.045,17.610001,18.025,21349400,16.086479
"2007-08-30",17.799999,18.235001,17.799999,18.07,11622400,16.12664
"2007-08-31",18.26,18.34,17.955,18.184999,12115600,16.229279
"2007-09-04",18.245001,18.815001,18.195,18.565001,18354400,16.568407
"2007-09-05",18.535,18.709999,18.075001,18.235001,16816000,16.273901
"2007-09-06",18.334999,19.040001,18.264999,18.795,14630200,16.773666
"2007-09-07",18.575001,19.415001,18.555,18.83,16744800,16.804907
"2007-09-10",18.940001,19.125,18.625,18.725,11019400,16.711199
"2007-09-11",18.795,19.15,18.735001,19.055,14733800,17.005711
"2007-09-12",18.975,19.365,18.92,19.125,11777400,17.068182
"2007-09-13",19.34,19.43,19.115,19.25,12985400,17.179739
"2007-09-14",19.225,19.24,18.934999,19.01,11857200,16.965549
"2007-09-17",18.9,18.93,18.525,18.615,10422400,16.613031
"2007-09-18",18.66,19.264999,18.584999,19.264999,15291600,17.193121
"2007-09-19",19.225,19.34,19.014999,19.32,13976800,17.242212
"2007-09-20",19.305,19.92,19.235001,19.73,15240600,17.608116
"2007-09-21",19.83,20.184999,19.639999,20.065001,22357400,17.907089
"2007-09-24",19.985001,20.059999,19.605,19.885,10154000,17.746449
"2007-09-25",20.01,20.555,19.99,20.360001,15339600,18.170362
"2007-09-26",20.504999,20.684999,20.23,20.4,12791400,18.206062
"2007-09-27",20.59,20.615,20.379999,20.559999,11336400,18.34885
"2007-09-28",20.549999,20.615,20.285,20.434999,10559600,18.237295
"2007-10-01",20.620001,20.955,20.465,20.934999,15589800,18.683519
"2007-10-02",21,21.040001,20.504999,20.700001,10653000,18.473799
"2007-10-03",20.705,20.85,20.530001,20.655001,8448600,18.433636
"2007-10-04",20.754999,21.084999,20.469999,20.76,9138800,18.527346
"2007-10-05",20.875,21.15,20.5,21.055,12638400,18.790615
"2007-10-08",20.950001,21.045,20.4,20.605,12561800,18.389011
"2007-10-09",20.75,21.059999,20.715,21.045,9652400,18.781693
"2007-10-10",21.049999,21.535,20.870001,21.49,13648200,19.178831
"2007-10-11",21.625,21.764999,21.07,21.16,15719400,18.884327
"2007-10-12",21.360001,21.68,21.264999,21.65,11815600,19.321627
"2007-10-15",21.780001,21.950001,20.885,21.004999,14976800,18.745993
"2007-10-16",21.045,21.315001,20.565001,21.200001,16620200,18.920023
"2007-10-17",21.334999,21.5,20.754999,21.360001,15034400,19.062819
"2007-10-18",21.299999,21.995001,21.285,21.754999,28330800,19.415337
"2007-10-19",21.74,21.75,20.92,21,26702400,18.741533
"2007-10-22",20.985001,21.43,20.780001,21.285,14480800,18.99588
"2007-10-23",21.305,21.655001,21.145,21.51,13206200,19.196686
"2007-10-24",21.434999,22.040001,21.25,21.98,16435000,19.616138
"2007-10-25",22,22.85,21.98,22.754999,28674200,20.307789
"2007-10-26",23.16,23.34,22.73,23.184999,17721800,20.691544
"2007-10-29",23.23,23.309999,22.865,22.98,13898400,20.508587
"2007-10-30",23,23,22.584999,22.74,11472200,20.294403
"2007-10-31",22.995001,23.094999,22.360001,23.094999,14472200,20.611219
"2007-11-01",23,23.434999,22.705,22.889999,14578000,20.428268
"2007-11-02",23.17,23.5,22.889999,23.455,18860400,20.932507
"2007-11-05",23.32,23.825001,23,23.6,16470800,21.061913
"2007-11-06",23.575001,23.629999,23.174999,23.555,13269800,21.021753
"2007-11-07",23.254999,23.33,22.27,22.309999,15647200,19.910646
"2007-11-08",22.26,22.75,22.174999,22.535,20163200,20.11145
"2007-11-09",22.35,22.559999,21.775,21.785,14372400,19.44211
"2007-11-12",21.879999,21.965,21.264999,21.280001,17763600,18.991421
"2007-11-13",21.264999,21.555,20.885,21.555,16585400,19.236847
"2007-11-14",21.735001,22.305,21.639999,21.955,16038000,19.593828
"2007-11-15",22.08,22.25,21.73,21.825001,14064800,19.477808
"2007-11-16",21.85,22.475,21.735001,22.32,19064000,19.919567
"2007-11-19",22.290001,22.290001,21.379999,21.639999,14694000,19.3127
"2007-11-20",21.805,22.139999,21.41,21.875,15531200,19.522432
"2007-11-21",21.705,22.02,21.485001,21.530001,10899600,19.214533
"2007-11-23",21.555,21.73,21.415001,21.66,3105600,19.330551
"2007-11-26",21.530001,21.865,20.93,20.955,13726000,18.701372
"2007-11-27",21.33,22.315001,21.18,22.245001,21969200,19.852636
"2007-11-28",22.540001,22.945,22.27,22.915001,15948000,20.450584
"2007-11-29",22.620001,23.219999,22.6,22.879999,12064400,20.419346
"2007-11-30",23.25,23.459999,22.955,23.27,15787000,20.767403
"2007-12-03",23.24,23.379999,22.75,22.969999,11964800,20.499668
"2007-12-04",22.77,22.924999,22.504999,22.605,12674400,20.173916
"2007-12-05",22.889999,23.525,22.780001,23.389999,15051600,20.874498
"2007-12-06",23.360001,23.9,23.125,23.805,14186200,21.244864
"2007-12-07",23.725,23.945,23.264999,23.535,10992600,21.003904
"2007-12-10",23.825001,23.950001,23.549999,23.870001,13028200,21.302876
"2007-12-11",23.754999,23.950001,22.75,22.92,16660800,20.455046
"2007-12-12",23.395,23.799999,23.025,23.424999,17783200,20.905729
"2007-12-13",23.115,23.33,22.889999,23.105,13248600,20.62015
"2007-12-14",22.959999,23.51,22.870001,22.924999,9932400,20.459507
"2007-12-17",22.75,23.094999,22.66,22.719999,11004400,20.276548
"2007-12-18",22.674999,23.08,22.5,22.775,10214200,20.325638
"2007-12-19",22.9,22.995001,22.540001,22.889999,8489400,20.428268
"2007-12-20",23.1,23.120001,22.59,22.959999,13967800,20.490738
"2007-12-21",23.24,23.264999,22.91,23.23,25971200,20.731701
"2007-12-24",23.004999,23.52,22.775,23.455,4249000,20.932507
"2007-12-26",23.165001,23.709999,23.16,23.57,6696600,21.035137
"2007-12-27",23.434999,23.625,23.135,23.155001,5010600,20.66477
