"","CAG.Open","CAG.High","CAG.Low","CAG.Close","CAG.Volume","CAG.Adjusted"
"2007-03-12",19.603113,19.789883,19.509727,19.556419,3857400,11.994994
"2007-03-13",19.385214,19.4786,18.871595,18.933851,5297200,11.613142
"2007-03-14",18.910505,18.996109,18.66926,18.817122,7391300,11.541546
"2007-03-15",18.793774,18.894941,18.684824,18.77821,6592300,11.51768
"2007-03-16",18.926069,19.112841,18.715954,18.949417,6437000,11.622689
"2007-03-19",19.105059,19.120623,18.902723,18.957199,4736100,11.627461
"2007-03-20",18.926069,19.112841,18.879377,19.097277,5276200,11.713378
"2007-03-21",19.089495,19.400778,18.957199,19.36965,4343600,11.880445
"2007-03-22",19.533073,19.603113,19.206226,19.354086,7785600,11.870894
"2007-03-23",19.284046,19.43969,19.245136,19.377432,4458100,11.885214
"2007-03-26",19.36965,19.470818,19.058365,19.291828,4333500,11.832707
"2007-03-27",19.603113,19.610895,18.957199,18.988327,4964000,11.646549
"2007-03-28",18.996109,19.2607,18.926069,19.159533,4562200,11.751562
"2007-03-29",19.33074,19.36965,18.949417,19.136187,6307500,11.737247
"2007-03-30",19.143969,19.424124,19.073931,19.385214,9101300,11.889991
"2007-04-02",19.322958,19.463036,19.214008,19.2607,5980900,11.813617
"2007-04-03",19.252918,19.455254,19.252918,19.377432,6757400,11.885214
"2007-04-04",19.40856,19.494164,19.237354,19.338522,4697900,11.861348
"2007-04-05",19.29961,19.346304,19.175097,19.245136,3363100,11.80407
"2007-04-09",19.447472,19.533073,19.291828,19.400778,4227700,11.899532
"2007-04-10",19.338522,19.603113,19.291828,19.548637,5279400,11.990229
"2007-04-11",19.455254,19.509727,19.198444,19.291828,5359200,11.832707
"2007-04-12",19.268482,19.361868,19.198444,19.2607,4083700,11.813617
"2007-04-13",19.548637,19.548637,19.190662,19.237354,5875900,11.799294
"2007-04-16",19.517509,19.517509,19.182878,19.385214,5250600,11.889991
"2007-04-17",19.361868,19.735409,19.33074,19.579767,7760200,12.009319
"2007-04-18",19.610895,19.610895,19.36965,19.579767,5613200,12.009319
"2007-04-19",19.463036,19.548637,19.455254,19.4786,7225400,11.947269
"2007-04-20",19.455254,19.610895,19.416342,19.610895,5879500,12.028408
"2007-04-23",19.587549,19.657587,19.494164,19.509727,4136400,11.966358
"2007-04-24",19.501945,19.564203,19.470818,19.525291,3492200,11.975904
"2007-04-25",19.571985,19.680933,19.486382,19.525291,5283100,11.975904
"2007-04-26",19.533073,19.610895,19.29961,19.315176,5582100,11.847026
"2007-04-27",19.182878,19.22179,19.112841,19.136187,3675200,11.847658
"2007-04-30",19.081713,19.237354,18.933851,19.128405,3982200,11.842836
"2007-05-01",19.501945,19.501945,18.762646,19.252918,4123900,11.919928
"2007-05-02",19.229572,19.284046,19.081713,19.182878,5674100,11.876565
"2007-05-03",19.143969,19.22179,19.003891,19.151751,4402900,11.857293
"2007-05-04",19.182878,19.2607,19.136187,19.198444,2799200,11.886201
"2007-05-07",19.190662,19.416342,19.151751,19.385214,3759900,12.001837
"2007-05-08",19.385214,19.4786,19.307392,19.385214,5373900,12.001837
"2007-05-09",19.377432,19.400778,19.284046,19.392996,2285300,12.006651
"2007-05-10",19.291828,19.33074,18.824903,18.871595,4072200,11.683842
"2007-05-11",18.894941,19.027237,18.785992,18.980545,5343100,11.751294
"2007-05-14",19.035019,19.097277,18.910505,19.035019,3471800,11.785018
"2007-05-15",19.089495,19.525291,18.980545,19.424124,5381700,12.025925
"2007-05-16",19.424124,19.603113,19.377432,19.595331,3022300,12.131924
"2007-05-17",19.525291,19.688717,19.509727,19.571985,3110900,12.117465
"2007-05-18",19.649805,19.743191,19.548637,19.743191,3389700,12.223463
"2007-05-21",19.649805,19.758755,19.548637,19.595331,3503100,12.131924
"2007-05-22",19.533073,19.743191,19.494164,19.727627,4464300,12.213831
"2007-05-23",19.805447,20.07004,19.712063,19.976654,5806600,12.368007
"2007-05-24",20.194553,20.202335,19.836576,19.89105,4021900,12.315007
"2007-05-25",19.968872,20.046692,19.867704,19.968872,1724800,12.363188
"2007-05-29",19.937744,20.124514,19.89105,19.922178,2443200,12.33428
"2007-05-30",19.805447,19.92996,19.766537,19.867704,2695100,12.300555
"2007-05-31",19.844358,19.968872,19.766537,19.844358,2749200,12.286095
"2007-06-01",19.914396,20.249027,19.867704,20.241245,4359300,12.531823
"2007-06-04",20.155642,20.225681,19.968872,20.178988,3043900,12.493279
"2007-06-05",20.163424,20.163424,19.92996,20.07004,3590500,12.425822
"2007-06-06",19.968872,20.007782,19.696499,19.758755,2858600,12.233104
"2007-06-07",19.540855,19.789883,19.447472,19.463036,4022800,12.050015
"2007-06-08",19.494164,19.821012,19.447472,19.813231,3534300,12.266827
"2007-06-11",19.735409,20.054474,19.610895,19.85214,2649900,12.290917
"2007-06-12",19.844358,20.132296,19.766537,19.797665,4138200,12.257194
"2007-06-13",19.85214,19.984436,19.696499,19.984436,3423300,12.372825
"2007-06-14",20.03891,20.155642,19.945526,20.124514,2960700,12.459555
"2007-06-15",20.194553,20.256809,20.03891,20.077822,3583300,12.430642
"2007-06-18",20.085604,20.14786,19.976654,20.023346,3342000,12.396918
"2007-06-19",19.937744,19.96109,19.844358,19.906614,3063300,12.324645
"2007-06-20",19.922178,20.116732,19.906614,19.976654,3618800,12.368007
"2007-06-21",19.571985,20.132296,19.494164,20.093386,3729900,12.440277
"2007-06-22",20.03891,20.062256,19.782101,19.813231,4919800,12.266827
"2007-06-25",19.844358,20.031128,19.548637,19.610895,4358400,12.141557
"2007-06-26",19.704281,19.953308,19.610895,19.89105,6052700,12.315007
"2007-06-27",20.319067,21.042801,19.844358,20.77821,18371300,12.864271
"2007-06-28",20.926069,21.237354,20.887159,21.011673,10266200,13.008816
"2007-06-29",21.019455,21.167315,20.809338,20.902723,7105400,12.94136
"2007-07-02",21.050583,21.361868,20.957199,21.338522,5821000,13.21117
"2007-07-03",21.29961,21.361868,21.105059,21.346304,2689500,13.215987
"2007-07-05",21.229572,21.29961,21.035019,21.245136,6343700,13.15336
"2007-07-06",21.167315,21.214008,21.058365,21.198444,3343300,13.124442
"2007-07-09",21.175097,21.29961,21.035019,21.097277,6990000,13.061813
"2007-07-10",21.050583,21.136187,20.926069,20.972763,5773800,12.984723
"2007-07-11",20.894941,20.980545,20.754864,20.980545,5046400,12.98954
"2007-07-12",20.988327,21.151751,20.871595,21.143969,4345800,13.090722
"2007-07-13",21.214008,21.214008,21.027237,21.167315,3608900,13.105176
"2007-07-16",21.066149,21.151751,20.926069,21.011673,5403800,13.008816
"2007-07-17",20.964981,21.097277,20.832685,20.856031,3895900,12.912449
"2007-07-18",20.70039,20.848249,20.622568,20.747082,4221800,12.844993
"2007-07-19",20.7393,20.871595,20.708172,20.832685,2697900,12.897995
"2007-07-20",20.770428,20.863813,20.653696,20.677042,4945400,12.801635
"2007-07-23",20.809338,20.832685,20.677042,20.754864,3328900,12.849815
"2007-07-24",20.622568,20.77821,20.342413,20.435797,5775000,12.652276
"2007-07-25",20.451363,20.536964,20.311283,20.396887,5285900,12.628182
"2007-07-26",20.077822,20.466927,19.782101,20.249027,8892300,12.536645
"2007-07-27",20.186769,20.373541,20.015564,20.031128,7192500,12.401733
"2007-07-30",20.093386,20.420233,19.789883,19.92996,4943700,12.339104
"2007-07-31",19.813231,20.287937,19.719845,19.727627,5551700,12.325145
"2007-08-01",19.922178,20.280155,19.85214,20.264591,6020800,12.660622
"2007-08-02",20.256809,20.326849,20.124514,20.217899,3639200,12.631448
"2007-08-03",20.241245,20.334631,20.03891,20.046692,5299300,12.524483
"2007-08-06",20.249027,20.684824,20.186769,20.684824,4845600,12.923168
"2007-08-07",20.513618,20.66926,20.241245,20.583658,5179400,12.859963
"2007-08-08",20.972763,20.972763,20.241245,20.552528,4983600,12.840518
"2007-08-09",20.373541,20.645914,20.101168,20.163424,6382800,12.59742
"2007-08-10",20.077822,20.59144,19.953308,20.210117,5265600,12.62659
"2007-08-13",20.311283,20.311283,19.968872,20.140078,5001700,12.582832
"2007-08-14",20.319067,20.443581,20.101168,20.217899,4062600,12.631448
"2007-08-15",20.093386,20.513618,19.945526,19.968872,5319600,12.475868
"2007-08-16",19.813231,20.116732,19.276264,19.447472,5453500,12.150114
"2007-08-17",20.428015,20.428015,19.105059,19.571985,5983400,12.227905
"2007-08-20",20.217899,20.249027,19.595331,19.750973,3843600,12.339734
"2007-08-21",19.743191,20.077822,19.603113,19.968872,2475000,12.475868
"2007-08-22",20.217899,20.217899,19.813231,20.046692,2254900,12.524483
"2007-08-23",20.132296,20.132296,19.571985,19.649805,4169300,12.276525
"2007-08-24",19.712063,19.953308,19.649805,19.922178,1859000,12.446695
"2007-08-27",20,20.062256,19.867704,19.96109,2355000,12.471006
"2007-08-28",19.883268,19.914396,19.447472,19.486382,2704200,12.174423
"2007-08-29",19.525291,19.821012,19.486382,19.821012,2117600,12.38349
"2007-08-30",19.680933,19.89105,19.649805,19.844358,2844600,12.39807
"2007-08-31",20.03891,20.101168,19.789883,20.007782,3618600,12.500178
"2007-09-04",20.077822,20.272373,19.96109,20.10895,2393600,12.563382
"2007-09-05",19.953308,19.992218,19.603113,19.782101,3236400,12.359178
"2007-09-06",19.898832,20.07004,19.766537,19.906614,1821400,12.436971
"2007-09-07",19.727627,19.953308,19.719845,19.859922,3037200,12.407799
"2007-09-10",19.867704,20.163424,19.828794,20.077822,2777700,12.543935
"2007-09-11",20.116732,20.210117,20.023346,20.124514,1815100,12.573109
"2007-09-12",20.14786,20.319067,20.031128,20.217899,2106600,12.631448
"2007-09-13",20.334631,20.661478,20.07004,20.5214,4246400,12.821067
"2007-09-14",20.490273,20.622568,20.334631,20.513618,2575200,12.816205
"2007-09-17",20.848249,20.926069,20.194553,20.435797,6820600,12.767588
"2007-09-18",20.568094,20.692608,20.428015,20.583658,3574900,12.859963
"2007-09-19",20.599222,21.035019,20.583658,21.035019,7316200,13.141959
"2007-09-20",21.011673,21.136187,20.420233,20.56031,4814600,12.845376
"2007-09-21",20.785992,20.832685,20.326849,20.474709,5171700,12.7919
"2007-09-24",20.466927,20.466927,19.867704,19.992218,4551900,12.490453
"2007-09-25",19.844358,20.311283,19.766537,19.836576,4602900,12.393216
"2007-09-26",19.85214,19.922178,19.758755,19.789883,3072800,12.36404
"2007-09-27",19.914396,20.140078,19.813231,20.093386,3887300,12.553658
"2007-09-28",20.163424,20.412451,20.07004,20.334631,3854100,12.704382
"2007-10-01",20.428015,20.490273,20.155642,20.225681,3901200,12.636317
"2007-10-02",20.225681,20.225681,19.789883,19.945526,3882300,12.461285
"2007-10-03",19.828794,19.945526,19.712063,19.743191,3560800,12.334866
"2007-10-04",19.766537,19.867704,19.712063,19.789883,2145300,12.36404
"2007-10-05",19.906614,20.077822,19.750973,20.046692,3150300,12.524483
"2007-10-08",19.976654,20.077822,19.112841,19.400778,5955400,12.120942
"2007-10-09",19.486382,19.540855,19.385214,19.494164,3349700,12.179283
"2007-10-10",19.346304,19.509727,18.902723,19.322958,8673600,12.072324
"2007-10-11",19.322958,19.533073,19.182878,19.284046,4325000,12.048013
"2007-10-12",19.322958,19.338522,19.159533,19.29961,2734800,12.057735
"2007-10-15",19.377432,19.455254,19.151751,19.361868,4120000,12.096633
"2007-10-16",19.291828,19.385214,19.190662,19.245136,2716800,12.023701
"2007-10-17",19.291828,19.33074,18.933851,19.073931,4828900,11.916743
"2007-10-18",18.980545,19.066149,18.824903,18.949417,2809600,11.838945
"2007-10-19",18.949417,19.097277,18.723736,18.754864,3771000,11.717397
"2007-10-22",18.70039,18.7393,18.443581,18.536964,3923700,11.581262
"2007-10-23",18.529182,18.56031,18.194553,18.428015,5944900,11.513193
"2007-10-24",18.443581,18.692608,18.334631,18.661478,4700900,11.659051
"2007-10-25",18.66926,18.684824,18.505836,18.568094,4683900,11.600712
"2007-10-26",18.677042,18.677042,18.443581,18.536964,2783300,11.581262
"2007-10-29",18.568094,18.568094,18.350195,18.412451,4182100,11.503469
"2007-10-30",18.396887,18.56031,18.295719,18.365759,2071400,11.474299
"2007-10-31",18.435797,18.498055,18.256809,18.466927,4602300,11.65811
"2007-11-01",18.451363,18.498055,18.062256,18.124514,3826700,11.441949
"2007-11-02",18.163424,18.210117,17.766537,18.07004,4008300,11.407559
"2007-11-05",17.875486,18.194553,17.875486,18.116732,2092100,11.43703
"2007-11-06",18.124514,18.210117,17.984436,18.101168,5193000,11.427204
"2007-11-07",17.898832,18.132296,17.836576,17.906614,4248500,11.304385
"2007-11-08",17.906614,18.178988,17.836576,18.101168,4203700,11.427204
"2007-11-09",17.898832,18.256809,17.898832,18.023346,2630300,11.378082
"2007-11-12",17.953308,18.116732,17.750973,17.750973,2989200,11.206131
"2007-11-13",17.867704,18.264591,17.867704,18.233463,3285100,11.510727
"2007-11-14",18.357977,18.451363,18.210117,18.241245,3845700,11.515639
"2007-11-15",18.132296,18.5214,18.132296,18.443581,4959000,11.643373
"2007-11-16",18.575876,18.653696,18.342413,18.498055,4861100,11.677762
"2007-11-19",18.607004,18.607004,18.116732,18.163424,4332600,11.466511
"2007-11-20",18.14786,18.677042,18.14786,18.59144,4748000,11.736716
"2007-11-21",18.428015,18.754864,18.389105,18.575876,4999100,11.726889
"2007-11-23",18.692608,18.731518,18.505836,18.536964,1327200,11.702325
"2007-11-26",18.498055,18.949417,18.451363,18.7393,3514300,11.830055
"2007-11-27",18.848249,19.042801,18.544746,18.677042,4240100,11.790754
"2007-11-28",18.7393,19.385214,18.692608,19.315176,4251900,12.193606
"2007-11-29",19.229572,19.361868,19.120623,19.315176,2862800,12.193606
"2007-11-30",19.361868,19.525291,19.315176,19.470818,3520600,12.291862
"2007-12-03",19.315176,19.517509,19.151751,19.214008,3373600,12.129743
"2007-12-04",19.073931,19.245136,18.933851,18.964981,3654500,11.972532
"2007-12-05",19.105059,19.167315,18.824903,18.980545,4182000,11.982358
"2007-12-06",19.377432,20.241245,19.346304,20.178988,9139300,12.738928
"2007-12-07",20.256809,20.404669,20.031128,20.171206,3809300,12.734014
"2007-12-10",20.046692,20.241245,20.046692,20.085604,2679800,12.679976
"2007-12-11",19.914396,20,19.649805,19.688717,4165800,12.429425
"2007-12-12",20.031128,20.031128,19.29961,19.556419,4897000,12.345902
"2007-12-13",19.424124,19.774319,19.416342,19.727627,4085100,12.453989
"2007-12-14",19.486382,19.914396,19.486382,19.579767,3226100,12.360645
"2007-12-17",19.533073,19.533073,19.058365,19.058365,4556800,12.031486
"2007-12-18",19.112841,19.268482,18.980545,19.120623,3750100,12.070786
"2007-12-19",19.284046,19.455254,19.050583,19.291828,3802800,12.178868
"2007-12-20",19.29961,19.354086,18.334631,18.7393,9194000,11.830055
"2007-12-21",18.988327,19.276264,18.568094,18.785992,6947700,11.859539
"2007-12-24",18.785992,18.949417,18.638132,18.941635,1397800,11.957793
"2007-12-26",18.840467,18.933851,18.653696,18.731518,2674000,11.825144
"2007-12-27",18.731518,18.7393,18.482491,18.544746,2965600,11.707239
"2007-12-28",18.575876,18.770428,18.56031,18.653696,2447000,11.776019
"2007-12-31",18.56031,18.754864,18.396887,18.513618,2249500,11.687591
"2008-01-02",18.474709,18.513618,18.03891,18.116732,4152000,11.43703
"2008-01-03",18.140078,18.241245,18.023346,18.101168,2834100,11.427204
"2008-01-04",17.976654,18.116732,17.844358,17.883268,3089200,11.289647
"2008-01-07",17.96109,18.249027,17.96109,18.101168,3950200,11.427204
"2008-01-08",18.210117,18.381323,17.976654,18.023346,3624400,11.378082
"2008-01-09",18.077822,18.66926,17.984436,18.63035,6090300,11.761278
"2008-01-10",18.66926,18.70039,18.435797,18.614786,3205600,11.751453
"2008-01-11",18.420233,18.451363,18.163424,18.428015,3973000,11.633544
"2008-01-14",18.536964,18.599222,17.953308,18.007782,4090400,11.368252
"2008-01-15",17.821012,18.007782,17.610895,17.673151,4282000,11.157005
"2008-01-16",17.626459,18.03891,17.626459,17.875486,3175800,11.284738
"2008-01-17",17.89105,18.085604,17.727627,17.774319,4254300,11.220869
"2008-01-18",17.859922,17.953308,17.167315,17.361868,5345800,10.960492
"2008-01-22",16.731518,17.229572,16.653696,16.77821,6845300,10.592031
"2008-01-23",16.428015,16.754864,16.225681,16.731518,8129500,10.562555
"2008-01-24",16.770428,16.863813,16.451363,16.708172,6197900,10.668971
"2008-01-25",16.692608,16.902723,16.342413,16.389105,3805100,10.46523
"2008-01-28",16.443581,16.614786,16.389105,16.614786,3178500,10.609339
"2008-01-29",16.684824,16.684824,16.451363,16.568094,4291600,10.579523
"2008-01-30",16.529182,17.050583,16.529182,16.762646,5644800,10.703753
"2008-01-31",16.544746,16.926069,16.474709,16.715954,6882900,10.673939
"2008-02-01",16.723736,17.167315,16.677042,17.167315,3945300,10.962155
"2008-02-04",17.120623,17.214008,16.902723,17.035019,2370600,10.877675
"2008-02-05",16.793774,16.964981,16.529182,16.544746,3743900,10.564613
"2008-02-06",16.661478,16.70039,16.513618,16.552528,2405100,10.569587
"2008-02-07",16.498055,16.747082,16.404669,16.568094,2263300,10.579523
"2008-02-08",16.513618,16.529182,16.241245,16.342413,2936200,10.435414
"2008-02-11",16.373541,16.529182,16.225681,16.529182,3038100,10.554674
"2008-02-12",16.599222,16.66926,16.474709,16.599222,3145600,10.5994
"2008-02-13",16.754864,16.770428,16.412451,16.498055,3632600,10.5348
"2008-02-14",16.536964,16.544746,16.342413,16.373541,3243300,10.455289
"2008-02-15",16.342413,16.964981,16.342413,16.902723,5696900,10.7932
"2008-02-19",17.120623,17.377432,17.027237,17.245136,6458500,11.011846
"2008-02-20",17.719845,17.719845,16.964981,17.206226,3968300,10.987002
"2008-02-21",17.229572,17.354086,16.926069,16.964981,3934900,10.832957
"2008-02-22",17.003891,17.22179,16.848249,17.22179,2551600,10.996941
"2008-02-25",17.276264,17.517509,17.252918,17.517509,4124000,11.185769
"2008-02-26",17.40856,17.735409,17.385214,17.719845,3564900,11.314972
"2008-02-27",17.649805,17.719845,17.346304,17.40856,2511200,11.116203
"2008-02-28",17.315176,17.431906,17.206226,17.377432,2735800,11.096326
"2008-02-29",17.22179,17.338522,17.159533,17.198444,3590500,10.982034
"2008-03-03",17.237354,17.276264,16.957199,17.2607,3667700,11.021787
"2008-03-04",17.136187,17.354086,17.050583,17.307392,4466000,11.051601
"2008-03-05",17.307392,17.346304,16.988327,17.136187,3573800,10.942279
"2008-03-06",17.136187,17.159533,16.723736,16.754864,3729100,10.698781
"2008-03-07",16.653696,16.692608,16.482491,16.536964,3556200,10.559646
"2008-03-10",16.5214,16.677042,16.490273,16.505836,4001700,10.539771
"2008-03-11",16.840467,16.988327,16.692608,16.988327,3861400,10.847861
"2008-03-12",16.996109,17.120623,16.856031,16.863813,3079300,10.768354
"2008-03-13",16.661478,16.996109,16.552528,16.933851,3189300,10.813076
"2008-03-14",16.933851,17.182878,16.459145,16.56031,4846500,10.574554
"2008-03-17",16.342413,16.63035,16.342413,16.451363,4215300,10.504987
"2008-03-18",16.723736,17.042801,16.63035,17.042801,3719400,10.882647
"2008-03-19",17.089495,17.400778,17.073931,17.081713,3075100,10.907498
"2008-03-20",17.105059,17.392996,17.097277,17.322958,3765900,11.061543
"2008-03-24",17.354086,17.431906,16.863813,17.019455,3880900,10.86774
"2008-03-25",17.058365,17.22179,16.933851,17.097277,2457000,10.917433
"2008-03-26",17.089495,17.105059,16.894941,17.035019,4128000,10.877675
"2008-03-27",18.638132,18.677042,17.953308,18.249027,16433400,11.652876
